review,date
bosnaktolga sizinkinin görsel güzel duruyormalzemesi nedir bir oturuyor gelince yorum yaparsanız sevinirimgerçi ben masterap bahsettiği görseldekilerden aldım bagaj havuzu dahil küsür bir şeydi bagajsız sanırım fiyat sizinkiyle aynı gibiaraca tam oturuyor ancak dediğiniz kalite sağlamlık iyi olsa görünüşü kaba birazancak çocukla kış gelirken onu düşünmedim,16.09.2023
merhaba tonale phev bir geri çağırma var batarya kurutuplarinda bir somunun kontrolü ilgili yaklaşık dakika süren bir işlem olduğunu belirttiler yurtdışı bültenlerde olası bir yangın riskine karşı geri cagirmanin yapıldığı bilgisi var dolayısıyla phev kullanan arkadaşların vakit kaybetmeden servisten gün alip kontrol ettirmesi gerekiyor ben kışlık paspaslari alfa romeo dan almıştım mopar marka bir fiyatı vardı tam oturuyor yumuşak malzemeden üretilmiş yanılmıyorsam yerli üretim,16.09.2023
opardır hocam ürün sanırım resime gitmek tıklayın,16.09.2023
evet olabilir cumartesi günü resimlerini atayım,16.09.2023
merhaba benim paspaslar geldi kesimi gayet güzel alt taraflarına cırt yapmışlar kaymıyor aşağıya görsellerini bırakıyorum resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,16.09.2023
güzel gözüküyor hocam iyi günlerde kullanındiğer aracıma bakıyorum aynı ürün bununla resime gitmek tıklayın resime gitmek tıklayın,16.09.2023
teşekkür ederim instagramda mattvip_tr hesap var i̇çerisinde bir sürü araca ait örnekleri görebilirsiniz ben oradan aldımsadece arkadaşın kargoyu alıcı ödemeli olduğunu söylememesi beni rahatsız etti,16.09.2023
aynı toptancıdan alıp kendisi kalıplayıp satıyor hangi sayfadan baksam aynı ürünbu yüzden farklı yerlerden alımlarda değişiklik olacağını zannetmiyorum,16.09.2023
i̇kame araç verdiler aracım orada hala,16.09.2023
benim aracım önümüzdeki hafta bursadan incelemeye geliyor direksiyonda kütürdemeye başladı özellikle sabah ilk starta hepsini kayıt ettin bence sorun var onlarad farkında olduğuju bilmiyorlar benim aracım vitajlarda vuruntu yapıyror bilgi gelince durumu bildirecegim,30.09.2023
sizinki epey ilginç duruyor hocam bursadan gelen nedir onu anlamadım buraya yazıp bilgilendirirseniz seviniriz takipteyiz,30.09.2023
milyonluk araba nerdeyse bendeki jant üzerinde conti lastik var ben istanbul izmir yolunda kullanıyorum artık saat takmıyorum rahatsız ediyor kolumda akslarında sorun var bilmiyorum bunu hassasiyetl bunun ilgisi yok olması geteken neyse olmalı aynı yolda kia vw bmw toyota sorun yok bune önce kullandım sorun yaşamadım ben ilşi anlamafdım,30.09.2023
bunların duayenleri var fabrika teknik uzmanları böyle şikayeleri olunca direk bunlar dahil olıyor geiiuorlar servis bunlar be derse onu yapıyorlar,30.09.2023
merhabalar ay önce veloce aldım antep te yaşıyorum mersin akabinde i̇zmir yaptım araçla yol tutuşu fren sistemi iyi güveni veriyor araç fakat km nin üzeri biraz zorluyor km rahat çıkıyor km den sonra rüzgar sesi fazla geliyor aşırı sıcaklar saatlik park ta multi medya ekranı ısınmıştı açılmadı geldi başıma bi yakıt tüketimi yüksek hibrit bi işe yaramıyor star stop yerine hibrit elektrik li versiyonu bilemiyorum hibrit düşüncem yönde arka kapı plastik yüzleri böyle elinle bastırınca oynuyor ilerde ses yapmaz umarım,30.09.2023
ekran kapanma olayı bende oldu sıcaklık fazla olunca güevnlik anlamında cep telefonu şarj uniteside ısınınca ıyarı verip şarjı kapartıyor iyi bir bence trim sesi sıcaklık artışı fazla oldu benim ön koltuktanda yüksekli kaldırma yerinde ses oluyor ara ara başka şeylere takıldığımdan bunlara bakmadım,30.09.2023
önümüzdeki salı ben aracı servise bırakacağım bahsetmiş olduğum teknik uzmanlar gelecek bakalım çıkacak,30.09.2023
konunun ilk sayfalarinda benzer şikayete sahip kişi vardı hatırlıyorum an bakamıyorum mesajlara işe yarar bir bilgi vardir,09.09.2023
aracı dün çıkardım bayiden son güncelleme yapılmıştır tahmin ediyorum dediğiniz işlemi araç yanına gidince yapacağım umarım açılır,09.09.2023
teşekkürler bakayım onlara,09.09.2023
kapatma yerine kilit tuşuna basıyorlardı sorunu yaşayanları şekilde hatırlıyorum,09.09.2023
tekrar otoparka indiğimde düzelmişti kendini toparlaması gerekiyor demek,09.09.2023
zaman şöyle bir durumdan kaynaklı olabilir şimdi düşünüyorum ön cama bir anlığına güneş vurduğunda arabanın çarpışma önleme sistemleri dakika civarı devre dışı kalıyor benzer şekilde park sensöründe anlık bir problem olsa yine dakikalığına park sensörü sistemini devre dışı bırakıyor benim görüşüm bir nedenden dolayı bagaj kapağı tam kapanamadiginda araç bir sıkışır kapanırken elinizle tutarsınız vs yukarıdakilere benzer şekilde elektrikli bagaj kapısını dakikalığına devre dışı bırakıyor olabilir bir aynı şeyi yaşayan arkadaşlar dakika bekleyip tekrar denediklerinde olacağını bir gozlemlesinler net anlarızaraç yazılımdaki timeout süreleri biraz fazla toleranslı geldi bana buradan bakınca bir tahmin tabii benimki,09.09.2023
bence burası yeterince aktif hocam bizden sonra gelenler yazışmalarin kayıt altında olacak olması iyi bir olsa katılırım yine whatsapp uygulamalar anlık olarak iletişim kurmamızı gerektiren bir olduğunu sanmıyorum,09.09.2023
durum araç büyük bir dezavantaj yineleme hızı uzun acil bir durumda bagaja hiçbir şekilde ulaşamazsın böyle durumlardaörnek veriyorum yangın tüpüne ihtiyaç doğdu tam anda bagaj açılmıyor yazmış olduğunuz park sensörlerinin güneşten etkilenmesi sonuçta yarı otonom sayılacak bir araç kullanıyoruz bir güneş ışığından etkilenmesi durumunda tamamen devreler karışarak kazaya sürükleyebilir,09.09.2023
bagaj kapağı kapanirken sıkışma vs olduğunda benzer problemler ortaya çıkabiliyordu bir kullanıcıda bagaj kapağı uyarısı ekranda kalmıştı hatırladığım kadarıyla nedenle guncellemelerden birisi bagaj elektronik sistemi ilgili gelmişti guncelleme sonrası böyle bir sorunla ben karşılaşmadım,09.09.2023
bugün çevre yolunda denedim hocam şerit takip seviye otonom sürüş açıkken direksiyonda aynı şekilde titreme oluyor,30.09.2023
yakıt tüketimini bir tık yüksek buluyorum hocam ben şehir ici elektirik motorunu kadar cok kullanirsaniz kadar yakıt tüketirsiniz yakıt tüketimini azaltmak önerilerim klimayı loda kullanırsanız içten yanmalı motoru hic kapatmaz derece civarında kullanırsanız motoru ara ara kapatır elektrik moduna geçer yakıt tüketiminizi azaltır klimayı komple kapatınca elektrik motorunu kullanıyor litre kadar düşüyor şehir içi kalkislarda gaz pedalina hafifçe basarsanız elektrik motorunu kms hıza kadar kullanır ardından içten yanmalı motora geçer biraz fazlaca basarsanız doğrudan içten yanmalı motoru çalıştırıp elektrik motorunu devreye almayabilir elektrik motorundan yararlanmaya çalışın dna sürüş modlarından a moduna alırsanız gaz tepkisi düşer elektrik motorunu ister istemez cok kullanırsınız,30.09.2023
rodajdan ötürü düşmez araca alıştığınız düşebilir yeni klima tüketimi biraz haddinden fazla arttırıyor benim ankarada ortlamam yoğun trafiğe girmiyorum genelde,30.09.2023
evet arkadaşlar risk alıp harita güncellemesini yaptımaracın çıkışında üzerinde haritası vardı işlmeden sonra anda avrupa haritası kuruldu sistem yazılımı harita güncellemesinin bir alakası yok ancak örnek olması açısından benim derleme numaram genel olarak anlatıyor bizim bilgi ekranı anladığım kadarıyla aşağıda özetledim yapıp yapmamak sizin kendi riskiniz sorumluluk almıyorumaşağıdaki siteden alfa seçiyoruz search for updatee basıyoruz haritalardan europe altındaki download butonuna tıklıyoruzdownload şeklindeki herbiri olan parçanın tamamını indiriyoruz dosyaların toplam şeklindeki parçayı herhangi bir işlem yapmadan hepsini ntfs formatlı bir flash belleğin ana dizinine atıyoruzarabayı çalıştırdıktan sonra park modunda iken flash belleği takıp harita uygulamasını açıyoruzsize harita güncellemesi bulduğunu dakika süreceğini eski haritayı sileceğini söylüyorkabul edip devam ediyoruzi̇şlem başladıktan sonra aracınızı kullanabilirsiniz ancak tamamlanmadan kesinlikle durdurmayın harita uygulamasından çıkmayınbenim işlemim usb hızlı bir samsung disk saatten biraz fazla sürdü ona göre hazırlıklı olun,30.09.2023
haritalar ücretli değil miymiş ilginçmiş uygun bir ara yapayım hocam değerli bir bilgi teşekkürler,30.09.2023
abandonware evet uconnect uygulama güncellemesini biraz araştırdımnormalde tom tom sitesine gittim şuraya yönlendiriyor orada aşağıdaki bir çıkıyor resime gitmek tıklayın yine aynı siteyi vpn deneyince örnek italyaalmanya site açılıyor hatta üyelik bile oluşturdum vin numarası soruyoraracımın vin numarasını girip tonale aracımı üyeliğime ekledim ancak güncellemnin ota yapılabileceğini söylüyor orası daama tabi araçta wifiyi açamadım doğrusu wifi sadece yazılım güncelleme ekranında açılıyor ekrandan çıkar çıkmaz kesiliyor harita sırasında wifiye bağlanmayı beceremedimnihayet forumu buldum anlatılan sistemine göre yukarda belirttiğim güncellemeyi yaptımyani özetle bizim sistemi tomtomun yönlendirdiği mopar sitesi devamında wifi güncelleme şimdilik işe yaramıyor ancak belirttiğim yöntem şimdilik çalışıyor ayrıca avrupa ücretsiz riskleri bilemiyorum azından bende çalıştıdüzeltme sanırım sistem güncellemesini sormuşsunuz yanlış anladım kusura bakmayınbahsettiğim forumda onunla ilgili bilgiler var ancak sistem yazılım işini riskli bulduğum detaylı araştırıp deneme riskini göze alamadım,30.09.2023
derleme numarasına bakıp yazarım an haritaları parça halinde indiriyorum tarifleriniz kılavuzluğunuz teşekkürler,30.09.2023
benimki günü bursa mengerlere tanımlı güncellemeler gideceğim numara değişir mi değişmez mi bilmem,30.09.2023
değişmesi lazımgüncelleme sonrası burada yazabilerseniz iyi olurbu sayede güncel numarayı hepimiz öğrenir kendimizinki kıyaslarız,30.09.2023
güncelleme saat sürdü bende haberiniz olsun,30.09.2023
sonunda bayiye geldi aracım güncellemeler yapılıp pazartesi teslim edeceklerini söylediler son güncelleme yüklenir umarım resime gitmek tıklayın,30.09.2023
hayırlı olsun renkdaş,30.09.2023
teşekkür ederim mavi kırmızıları severim fotoda arkada gözüken mavi araç benimdi umarım keyifli bir araçtır kimsenin almak istemediği modeldeki araçları özellikle seçiyorum,30.09.2023
bugün ankara oto alfa servisine direksiyon titremesi gittim oradaki bir ustayla test sürüşüne çıktık arabayı ben sürdümankarayı bilen arkadaşlar güzergahı iyi anlayacaktır servisten çıkıp direkt bağlıca bulvarına bağlandık yol görece düzgün bir asfalt hızlarda kayda değer bir titreşim olmadı direksiyonda bir karıncalanma vardı normal dedi usta yol biraz virajlı olunca düz yola çıkalım oradan eskişehir yoluna bağlandık yol görece düzgün bir asfalt yine hızlarda direksiyonda hafif bir karıncalanma vardı gözle görülür bir titreşim yoktu normal dedi usta eskişehir yolundan güney yönüne doğru çevre yoluna bağlandık yol hatırı sayılır miktarda pütürlü bir asfalta sahip arabanın içine baya bir yol sesi giriyor mümküm olan trim seslerini duyuyorsunuz zaten yolda arası hızlarda gittik bırakın hissetmeyi direksiyon gözle görülür bir şekilde titriyordu usta benim şikayetimi tam olarak anladı orada arabayı alırken ekspertize sokmuş muydunuz bilindik bir ekspertiz miydi sordu adam bilemedi diyeceğini ciddi bir balans sorunu olsa konsolda koltuklarda falan titremeyi hissederdin bunda sadece direksiyon titriyor dedi servise döndüğümüzde özetle kanaatteydi usta düzgün bir asfaltta direksiyon titremiyor pütürlü asfaltta titriyor olunca yol ilgili bir durum söz konusu arabanızdaki jantlar büyük lastik yanakları ince araba yerden yüksek olduğundan titreşimi eski arabanıza kıyasla hissettiriyor eski arabamın jantlı astra k hb olduğunu böylesine bir problem yaşamadığımı söylemiştim titreşim büyük değil normal biraz fazla hassassınız demeye getirdi haksız değil biraz pimpirikli biriyim yanıt benim içime sinmeyince yan taraftaki yine ankara otoya ait bir servis olan fiata gittik rot balans makineleri oradaymış oradaki usta yapmış balans ayarını onunla bir test sürüşüne çıktık sefer usta sürdü arabayı düzgün bir asfaltta sürdük hızlarda direksiyonda herhangi bir titreme yok gayet normal dedi şeritten çıkıncaki direksiyon titremesini falan gösterdi bak böyle titriyor bunu bilmeyen kullanıcılar vardır tabii şerit takip nedeniyle bir titreşim değil benim şikayetim elbette ustadan bir çıkmadı özetle bana takıyorsam dambıllı hunter makinası olan bir balansçıya gitmemi söyleyip şaşmaz sanayideki bir tane lastikçiyi tavsiye ettiözetle arabada herhangi bir işlem yapılmadan geri döndüm buradaki bir dh kullanıcısının önerdiği sanayideki bir balansçı ustaya giderim uygun bir ara bir baksın bakalım bilemedim durum bumasterap,30.09.2023
bugün dikkat ettim direksiyonda hafif bi titreşim oluyor yüksek hızlarda önceki araçlarımdan fazla diyebilirim hatta diğer aracımız suzuki swiftten net fazla titreşim test araçlarını kullandırmayı teklif etselerdi keşke karşılaştırma,30.09.2023
quoteorijinalden alıntı masterapbugün dikkat ettim direksiyonda hafif bi titreşim oluyor yüksek hızlarda önceki araçlarımdan fazla diyebilirim hatta diğer aracımız suzuki swiftten net fazla titreşim test araçlarını kullandırmayı teklif etselerdi keşke karşılaştırma içineğer test aracını kullanmak istiyorsaniz hafta içine randevu oluşturalım dediler test araçları veloce paket olduğu icin jantla geliyor nedenle birebir bir test olmayacak nedenle test yapmak pek anlamlı gelmediği bir randevu olusturmadim resime gitmek tıklayın test güzergahı şekildeydi çevre yolunun kısmına yolun düşerse falan gidip bir bakarsan sevirinim hocam ps arabalarımızı yan yana koyup inceleyelim dedik sürekli mesaiye kaldığım pek mümkün olmadı kusura bakmayın uygun bir ara tekrar yazarim ben size watzaptan,30.09.2023
akşam arabayı park ettikten sonra direksiyondaki tekerlek kayıtlı radyo istasyonları arasında geçiş yapmaya çalıştım olmadı baya aradım taradım bulamadımaz önce internette şöyle bir buldum bir deneyebilirsinizthis is how i access it on my velocego to settings on main infotainment screen and selectgo to infotainment and selectgo to radio and selectgo to seek mode and selectyou then have three options by favourites is the one you wantas long as you dont have too many favourites you can quickly scroll through them with the arrow buttons on the steering wheel,30.09.2023
ben aynı fikirdeyim hocam burada karşılaşılan sorunlar yurt dışı forum sitelerinde geziniyorum bir bulamıyorumdireksiyon titremesi konusunda giulia yerine compass forumlarında gezinmiştim hocam ben giulia tonalenin altyapıları direksiyonamortisör sistemleri komple farklı sonuçta compass özelinde sıradan bir balans ayarı çözülmeyen bir probleme rastlamadım forumlarda,30.09.2023
sorunun çözüme kavuşacağını ben merak ediyorum yüksek hizda hissedilen titreme olayi jantbalanslastik sorunlarini aklıma getiriyor cok sayıda kullanıcı ayni şikayeti dile getirince yürüyen aksamla alakali olabilir belirttiğiniz lastik jant ihtimalini başka bir setle deneyerek önce bir elemek gerekiyor direksiyon yamuklugu ilgili baska marka model araclarla alakalı bir dünya şikayet var herkes rot düzeni olduğunu belirtmiş adaptif sistemlerin olduğu araçlarda direksiyon kutusu yapısı biraz farklı oluyor muhakkak gözden kaçıyor hani karmaşık bir sorun olsa çözüm bulunamamasini anlayacağım kontrol edilmesi gereken nokta var sadece,30.09.2023
hocam görünüşe göre bi bende bir forumdaki diğer arkadaşta titreşim problemi var ben başka bir yerde denk gelmedim henüz,30.09.2023
doğru bir dizel kullanıcısı bjr bir başlık açmış benzer bir şikayetle,30.09.2023
gördüm hocam konudaki arkadaş ayrıca bir konu açmış,30.09.2023
merhaba aracınız hayırlı olsun opelde benzer bir sorun duymuştum otoparktan araclarin cekilememesi ilgili otv arttırılması ilgili dedikodular var ancak ben zamla ilgili duymadım gümrük işlemleri hallolduysa faturalandirmalari gerekir bahsettiğiniz bir durumla karşılaşmadım,30.09.2023
alabilirsem hayırlı olur inşallah teşekkürler tek söyledikleri oydu yarın hallolacagını söylediler bakalım gümrük halloldu fatura kesmiyorlar dediler,30.09.2023
zam geleceğini sanmıyorum kredi takas vs kampanyası bile olabilir,30.09.2023
takas kampanyası alacağım ben nasip olursa,30.09.2023
ye ben ilana koymuştum takas desteği verdiler,30.09.2023
selam cevap teşekkürler biraz önce kurcaladım bahsedilen menüyü yazık bulamadım bahsettiğiniz mesajı ben buldum sanırım bizden bir önceki model infotainment sisteminin menusünde var bizim menü biraz fazklıyine teşekkür ederim,30.09.2023
gösterge kmlt büyük ihtimalle ekrandan değiştirmeniz lazım civarı yakıyor aracınız hesaba göre,30.09.2023
yukarıda masterap hocamın dediği aracınız tüketimi değil ltkm cinsinden gösteriyor muhtemelen profil ayarlarında change units bir menü var oradan değiştirebilirsiniz not olarak bilmiyorum ayda bir falan yakıt tüketim birimini ltkm yapıyor tekrardan ayarlardan yeniden düzeltmeniz gerekiyor yazılım bugı gibı bir bg mhev şehirler arası ankara sehir içi yakıt tüketimim var sakın kullanım fakirlikten yaksın klima genel olarak kapalı,30.09.2023
quoteorijinalden alıntı servis randevu aldınız deneyim paylaşırsanız sevinirm bir kullanıcı direksiyon açı sesmsörğ demiş bahsermiş onada yazdım hangi serviste işlem yapıldı ben istanbuldayım zincirlikıyu servis te baktırdım güvendiğim yerde balans yaptırdım kere serviste yaptırdım sorun aynı insanlar konunun farkında seğil biirli bir grupta sıkıntı var aynı sizin araç bençmde direksiyon hafif soldaankara otodan randevu aldım hocam bende olay hızları geçtikten sonra direksiyonun titremesi sorunu hocam direksiyonun eğik durması herkeste var sanırım fabrika çıkışlı boyle bir durum var görünüyor yetkili serviste bi baksınlar direksiyona bakalım diyecekler burada aktifim ben zaten yazarım size,30.09.2023
aynı ben istanbuldayım sizinki çözülürse aracı ben oraya getireceğim,30.09.2023
bence kötü olmaması gereken bir durum şekilde arabayı kullanmakbaşka seylerde sorun çıkaracak araçlar nazlı niyazlı garanti bitince önümüe iyi fatura koyarlar kesin ben sürekli uzun yol giden biriyim beni rahatsız edici servislerde şikayet nedeni gelen araç var önce kia vw ford grubu aynı yolarda araç kullandım şelilde tepki veren görmedim servisler zayıf bilgisiz sorunu çözen servise ustaya tesekkür ederim servislerde sey bahane anlayan yok mio luk araç nerdeyse iş değil,30.09.2023
benim aracımda çekme yok direksiyonda titreme yamuluk var özellile virajlarda titrme artıyor,30.09.2023
servis sonrası memnuniyet aramaları anketlerde düşük puan verin bugün verdim ararlar büyük ihtimalle biraz onlar arasın,30.09.2023
quoteorijinalden alıntı masterapservis sonrası memnuniyet aramaları anketlerde düşük puan verin bugün verdim ararlar büyük ihtimalle biraz onlar saatlik iş diyorlar saat sürüyor şirkete mahçup dönüyorum arabanın içini temizlemeyin diyorum zarar veriyorlar arabayı teslim ederken iç dış yıkadık efendim diyorlar plakaligi değiştirmeyin diyorum sensör virt zirti engelliyordu ondan değiştirdik diyorlar ben yaşında olunca çocuğum yiyorum hemen tabii sonra anket arayacaklar lütfen puan verin diyorlar milletin ekmeği oynamak istemiyorum sebeple puan vermeyecegim yeniden bir seyleri beceremezlerse artık ankaradaki diğer yetkili servise geçer ankara oto yolumu ayırırımedit burada okuduğum kadarıyla yazılım güncelleme millete ikame araç vermişler bana vermediler sonraları ben bunu sorunca yazılım güncelleme yapanlarin işi gün sürdü işi gün süren kimseye ikame araç vermedik dediler,30.09.2023
arabanın sadece içine değil dışına zarar veriyorlar hocam benim ppf kaplamaya zarar vermişler yaklaşık yarık var basınçlı suyu yakından tutumuş herhalde depodaki benzinin içinden geçmişler test sürüşü yaptık ayağına ortalama verdiğim aracı teslim aldımi̇kame aracı bana zorla verdiler tahminim günde yetişmeme ihtimali vardı gerginlik yaşanmasın verdiklerini düşünüyorum ben son bir şans vereceğim olmazsa kasımdaki bakıma diğer servise götürürüm,30.09.2023
quoteorijinalden alıntı masteraparabanın sadece içine değil dışına zarar veriyorlar hocam benim ppf kaplamaya zarar vermişler yaklaşık yarık var basınçlı suyu yakından tutumuş herhalde depodaki benzinin içinden geçmişler test sürüşü yaptık ayağına ortalama verdiğim aracı teslim aldımi̇kame aracı bana zorla verdiler tahminim günde yetişmeme ihtimali vardı gerginlik yaşanmasın verdiklerini düşünüyorum ben son bir şans vereceğim olmazsa kasımdaki bakıma diğer servise götürürümbenim arabanın çeyrek depoyu ucurmuslardi bak balans ayarı verdiğimde diyince hatırladım arabanın ruhsatı bile bendeydi istememislerdi liralık balans ayarı benzin sarfiyatıyla birlikte lirayı aşmıştır eminim balans ayarı sonrası lastiklere psi hava bastiklarina falan deginmedim bile bir yikatmam zaten serviste ön camın arka tarafını öyle bir temizlemisler önden güneş vurduğunda önümü göremiyordum ben son ankara otoya giderim bundan sonra diğer servise geçerim artık,30.09.2023
hocam sorun akü eminim kendim ölçtüm çıktı hatta atlama yapıp çalıştırdım tabi akü boşaldı bilmiyorum dediğiniz bir sebep olabilir umarım bulurlar günde akü durup dururken birden boşalmaz,30.09.2023
quoteorijinalden alıntı suphionhocam sorun akü eminim kendim ölçtüm çıktı hatta atlama yapıp çalıştırdım tabi akü boşaldı bilmiyorum dediğiniz bir sebep olabilir umarım bulurlar günde akü durup dururken birden boşalmazburadaki insanlara yardimci olayım diyorim bazen yazılan mesaja ezbere yanıt veriyor insanları yanlış yönlendiriyor hissediyorum bilemedim hocam buradaki diğer arkadaslarda aracın durduk yere ışıkları yaktığı bazi vakalar olmuştu bayinin satış sonrası teslimat öncesi sistemi düzgün kalibre edememesi ilgili bir durumdu hatırlıyorum onun harici bir diyemedim,30.09.2023
hocam epey yardımcı olmaya çalışıyorsunuz bence konuda hakkınızı teslim etmezsem olmaz yeni araç böyle sorun çıkarınca insanlar biraz pimpirikli oluyor yoksa konuyu okuyorum epey destek olmaya çalışıyorsunuz ellerinize sağlık,30.09.2023
merhabalar oncelikle geçmiş olsun arac aküsü ilgili herhangi bir değişim yapilmadı bende yasadigim sorundan sonra ölçüm yapiyorlar ölçüm sonucuna gore degerlendirme yapiliyor akü sagligi cikti haliyle degisim yapilmadi devaminda tekrar ayni sorunu yasamadim yukaridaki mesajlarda kalibrasyon ayarindan bence bayi servislerinin haberi yok cunku ben bunu bildigim icin servis paylastigimda boyle bir sey olmadigini soylediler garip geldi acikcasi arac durdugu yerde hicbir akü kullanimi olmayan bir durumda aküyü tamamen bosaltti takbiye anca calistirabildim sonrasinda verdigi aku yetersiz uyarısı mudahaleden kaynakli imis tekrar sorun olursa umarim olmaz mudahale etmeden aracı almamiz gerek dediler yazlik yerinde allahın dagindayim aracı aldiniz ben nasil colukla cocukla döneceğim mantigim almiyor belli lot uretimli urunlerde aküde bir sorun var akü amperi yetersiz geliyor donanim cok fazla oldugundan belli bir sure sonra azalma oluyor kadar mantiksiz olsa arada ben aracı aldiktan kisa bir sure sonra kaplama yaptirdim farlari sökmek icin kutup başlarını söktüler baslarda bunla alakali sanmistim degilmis sadece arac farları vs uzun suren bir islem yapildi arac çalışmadı burada biraz azalma olmus olabilir düşünüyorum size tavsiyem bir benzer sorun yasarsaniz ucretsiz yol yardim hizmetini alın alfadan eger belirttiginiz bir sorun var zaten ortaya cikar,30.09.2023
maalesef anladığım kadarıyla bir serviste eğitimler tamamlanmamış görünüyor bahsedilen sorunların tamamının hemen çözülmesi gereken nitelikte olduğunu düşünüyorum compass ayni platform olmasına rağmen tonalenin özellikle alt takimi tamamen ayri anlatılanlardan genel geçer çözümler ürettiklerini anlıyorum arada titreme sorunu yaşayan arkadaşlar şöyle buldum yabancı forumlarda bir kullanıcı giulia marka aracında mil saat hizdan sonra titreme olduğunu belirtmiş nihayetinde pirelli lastiklerde sorun olduğu bulunmuş araci aldığım denizli yön otomotiv le görüştüm bugün titreme sorunu ilgili bir geri bildirim olmamış onlara ana kadar çözümsüz durumlarda doğrudan i̇talya dan görüş alındıgini bildirdiler,30.09.2023
arada iyi yanlarından bahsedelim benim sıcaklarda sevdiğim özellik c üzeri direk koltuk soğutmayı açması sürücü ekranının kalitesi inanılmaz fren gücü ilk brembo araç kullanıyorum normalde renkli kaliper sevmem fren performansı mükemmel,30.09.2023
premium opsiyonu almadan koltuk ısıtma soğutmanın gelmiyor olması üzücü hadi koltuk soğutma neyse koltuk ısıtma velocede olmalıydıedit alfanın opsiyonları beni benden alıyor yıl önce giulialarda metalik boyayı premium opsiyonuna koymuşlardı araba milyon lirayken premium opsiyon paketi bin liraydı premium opsiyonu olmayan arabaların tümü buzdolabı beyazı geliyordu,30.09.2023
aldım takas desteği vardı onula beraber geldi aşağı yukarı velocedrivingluxurycam tavan ilest tanıdığın tanıdğı yapabildiği bir miktar bayi indirimi yaptı,30.09.2023
anladım hocam hayırlı olsun kazasız belasız kullanın,30.09.2023
arada artık eski bir tucson kullanıcısı olarak gördükçe eksilerini yazayım artılarına gerek yok teknolojik artıları zaten fazla vs olması bile yeni teknolojiler yeterli zatenbu sınıffiyat bir suv seçeneği yokbasit görünecek gözlük bölmesi yoktorpido küçük torpido soğutması yokarka koltuk ısıtması yokkaldı tucson dolu paket bile değildi benim elite versiyonduonca artısının üstüne eksileri yazmazsam olmazdı,30.09.2023
hayırlı olsun hocam tl civarı indirim olmuş gayet iyi eder,30.09.2023
kendi aracımı piyasanın biraz altına verdim tam olmadı yine güzel indirim olduteşekkür ederimhepimize kazasız keyifli kullanımlar,30.09.2023
valla bende edizione speciale paket var premium paket olmadığı koltık ısıtma bile yok maalesef seçeneği plugin hybrit kısmi olarak var ön tekerleklere bağlı beygirlik litrelik motor var arka tekerleklerdeyse toplamda beygirlik tane elektrikli motor var dna modunda kullandığınızda yalnızca arkadaki elektrikli motorlar aktifleşiyor araba arkadan itiş oluyor dna modunda duruma göre elektik motorunu aktifleştiriyor dna modunda sarj durumuna bağlı olarak çeker çalışabiliyor,30.09.2023
bende beceremedim kayıtlı istasyonlar arasi gezmiyor radyo dinlemedigimden farketmemisim,30.09.2023
phev modeli evet belirttiginiz elektrikli motor benzinli motor birlikte çalıştığında tum tekerleklerde tahrik var karda buzda olacak bende merak ediyorum compass in phev modeli olumlu görüşler vardi arada dikkatimi çekti örneğin almanya compass in phev modeli aynı donanım seviyesi neredeyse bin euro ucuz tonale den türkiye opsiyonel donanim eklenmemis halleri ayni fiyata satılıyor veloce donanım paketi dolu sertliği ayarlanabilir süspansiyon brembo kaliperler standart bg toplam gücü düşük pil kapasitesi menzili marka algısı böyle demek gümrük vergisini alakalı olamaz fiyat farkı bildiğim kadarıyla compass i̇talya üretiliyor,30.09.2023
ben aklima gelen bir eksisini yazayım tonalenin yağmurlu havalarda ön kapı menteselerinin altında su giderinin olduğu yere tekerleklerden çamur atiyor alaka demeyin metal olduğu icin kısım tık tık ses yapıyor olayı kağıt üstünde belirttiğiniz tercih nedeni olabilir c suvlarda yakıt tüketimi açısından ciddi bir artış getiriyor yeni tucson un n line modeli var arkadaşımda cok memnun aracından yakıt tüketimi litrelerde geziyor gözlük bilmesini ben arıyorum haklısınız on kısımda kablosuz sarj olduğu oraya koyamiyorum ben birde baldır desteği olmasını isterdim giulia daki koltuklar harikaydı,30.09.2023
asaridere hocam diğer araba modellerinin ana konuları ilk mesaja arabanın resimlerini falan koysak olur,30.09.2023
baska incelemelerde ısınma ilgili yorumlar okumuştum telefonu doğal olarak destekelediginden hızlı sarj etmemesi gerekir telefonun ısınması değil kablosuz sarj sisteminin isinmasi ilgili yorimlar vardi sanırım,30.09.2023
aynı sorunu bende yaşıyorum benim keyfşmş kaçırıyor çözüm bulan lütfen yazsın aracın bütün zevki kaçıyor,30.09.2023
hocam ben iyi olduğunu bildiğim bir ustaya balans ayarı yaptırdım değişen bir olmadı pek önümüzdeki cumartesi sabaha yetkili servis randevusu aldım bir götüreyim bakalım olacak bir halt olmayacak bence neyse direksiyonunda titreşim problemi olmayan başka bir arabanın lastik jantlarını komple benim tonaleye takıp test sürüşüne çıkmaktan başka çare yok durumda titremeye devam ederse zaman bok yerim bilmiyorumedit başka bir konuda genel bir sorun olduğunu düşündüğünüzü söylemişsiniz burada benden başka yaşayan yok,30.09.2023
merhabalar aynı sorun bende var hangi servis ilgilendi konu bilgi verirseniz sevinirim arabadan soğudum vallahi,30.09.2023
