review,date
yorumunu görünce efkarlandım bende bir kaç cümle yazayım dedim üzücü kafayı yiyecek oluyorum bende fiyatları gördükçe ağustosta km honda jazz nesil almıştım nesil jazzı bine satıp laa boşuna faiz ödeyecem üstünü peşin tamamlarım demiştim şimdi elimdelini satsam herhalde üzerinde milyoncuk koymalıyım güler misin ağlar mısın not yanlış hatırlamıyorsam anki maaşım dekinin neredeyse katı tabi rakamsal olarak alım gücü olarak anlatmaya gerek yok,23.09.2023
bahsetmek istediği galiba benzinli motor sadece jenaratör olarak kullanılıyor özümseyerek okumadım aracı alamayacağım benim anladığım yönde yüzden full hibrit demişler,23.09.2023
üzücü,23.09.2023
hayatınızı arabaya endekslemezseniz mutlu bir hayatınız oluri̇yi kötü giden bir araba sahibi iseniz gerisini boşverin düzelmiyor,23.09.2023
mesela paralara alternatif var teneke araba olmuş,23.09.2023
merhaba arkadaşlar tce symbol kullanıcısıyım aracıma prins lpg takdırdım olduysa aracım yaklaşık bir aydır soğukken çalışmıyorusta geliyor balata spreyi aracı çalıştırıyor andan sonra bişey yokmuş çalışıyor ertesi gün yine aynı şeyleri yaşıyoruz bir kere çalıştımı benzin lpg sorun yaşamıyoraraçta benzin pompasıenjektörler bujiler bobinler değişti henüz çözüm bulamadık sorunu bilen yaşayan tecrübe eden varsa çözüm önerisi olan varsa yardımlarınızı bekliyorum,16.09.2023
arkadaşlar sorunun uzun uğraşlar sonucu akü olduğunu tespit ettik anlamlandıramadığımız şekilde marş basıyordu araç çalışmıyordu an yeni akü bir sıkıntı kalmadı,23.09.2023
clio yuvarlak köseli teypler birebir uyumludur kımandaya baglanıyor bluetoth aux usb var cd yok mikrofon takılabiliyor,16.09.2023
arkadaşlar selamelimde alan adı mevcut ilgilenenlere uygun fiyata verebilirim almak isteyen özelden iletişime geçebilir,23.09.2023
bende model enjeksiyonlu model var selektör yok uzun kısa yapıyorum sizde aynı,30.09.2023
oto sanayi çıkma parçacıları gez mutlaka bulursun,30.09.2023
renault fuarda yeni scenic etech elektrikli modelinin dünya tanıtımını gerçekleştirecek yeni rafale etech hybrid modelinin sergileneceği fuarda solarbay panaromik cam tavan teknolojisi kullanıcılar tarafından deneyimlenebilecekrenaultnun eylül saat türkiye saati fuarda düzenlediği basın toplantısı eventsrenaultcom adresinde canlı izlenebilecek eylülde renault standında yeni grand kangoo modeli sergiye çıkacakayrıca skoda superb kodiaqın iç mekan görüntüleri paylaşıldımünih odeonsplatzta elektro pop rnlt adındaki ikinci bir renault standı iaa open spacete ziyaretçilerini ağırlayacak renault alanda yeni scenic etech elektrikli yeni rafale yeni espace austral olmak üzere yeni modellerini sergileyecekiaa mobility renault eylül basın günü iaa zirvesi eylül salon renault standı sabah yeni scenic etech elektrikli tanıtımı basın eylül ticari günler iaa zirvesi eylül salon renault standı eylül yeni grand kangoo eylül halk günleri iaa açık alan ücretsiz giriş araçlarda test etmek üzere renault interaktif müzik yarışması r live songpop r live dj seti odeonsplatzta elektro pop rnlt,30.09.2023
diğer ucu tamponun sol kısmından motor tarafına gidiyor fakat muhafaza nedeniyle tam göremedim,23.09.2023
resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,30.09.2023
kasko sayesinde büyük bir sürprizle karşılaştım geçen hafta aracımın tavanı zarar gördü kaskomun sunduğu koruma onarım masraflarını düşünmeden aracımı eski haline getirebildim ben türkiye sigortayı tercih ettim kasko şimdi güzel bir fırsat sunuyolar avantajlı kasko kız kardeşim kaskoyu düşünüyoruz fiyatlar olarak kabul edilebilir makul bir kaç yerden fiyat aldık yüksekti ayrıca sigorta kapsamı geniş bir seçenek var geniş teminat yapısı mini onarım hizmeti oto yardım hizmeti olsun uygun fiyat fazla seçenek,30.09.2023
reklamlar,30.09.2023
i̇yi bir usta tavsiye ederim sana hocam,23.09.2023
merhaba touchrome megane e sahibim araçta kablolu apple car play var fakat ben aracı aldığımdan beri sadece apple car playını çalıştırabildim tesadüfen oldu ekranda bir anda carplay bağlantısı belirdi bağladım şeyi çalıştırdım telefonumda carplay kısmında rlink olarak araç göründü bunun dışında kabloyu bağladığımda aygıt bağlanıyor yazıyor telefon şarj oluyor sadece telefonun carplay kısmında aracı göremiyorum bluetooth bağlantısında bir problem yok ayarları sıfırladım tekrar denedim olmadı telefon iphone pro son güncellemelerini yaptım bir yabancı forumda model renault araçların usb lerinde mekanik problem olabildiği yazılmış benzer bir problem yaşayan var,29.07.2023
adaptörü kullanarak çözdüm buraları okuyan varsa yazıyorum,23.09.2023
model renault clio fiyatı son yapılan zammın ardından tlden başlıyor değil bir ay önce fiyat tl seviyesindeydi son bir ay içerisinde fiyatın yüzde arttığı anlamına geliyorclioyu otomatik şanzımanla tercih etmek karşımıza çıkan uygun fiyat tl üst seviyedeki icon tce xtronic bg versiyonun fiyatı artık tl liste fiyatına sahip versiyonun fiyatı haziran ayının ilk haftasında tl olarak karşımıza çıkıyordurenault clio fiyat listesi şöyle joy sce bg tl joy tce xtronic bg tl touch tce bg tl touch tce xtronic bg tl icon tce xtronic bg tldiğer modellerde durum pek farklı değil renault megane sedanın liste fiyatları tl ila tl aralığında değişiyor i̇ki ay önce lansman fiyatı tl olarak açıklanan renault austral tlden alıcı bekliyorayrıca ilk yarısında türkiyenin otomobil üretimi arttıhatırlanacak olursa geçtiğimiz haftalarda renault clionun makyajlı versiyonu tanıtıldı uzun süre sonra hibrit motorla satışa sunulması planlanan yeni clionun versiyonlarının milyon tlnin üzerinde olmaması bir sebep yok görünüyor,16.09.2023
bence sıfır atalım şeker ekonomi olurhatta gelin sıfır atalım güzel carteli birlikte yaşında yüzbinlik araba nerden geldi para iyisi sorma anlamazsan kafan almaz sorma yaşadığın yeri tanımıyon sorma,16.09.2023
aracı bile almak hayal olmaya doğru gidiyor desenize,16.09.2023
aracı üreten firmadan yüksek vergi alırsa devlet değil milyon milyona kadar gider düşük araba fiyatları bizim millete tofaş bile fazla zaten neyine sıfır araba gerçi p,16.09.2023
ucuz araba milyon oldu bayrak inmeyecekbenzin lira ezanlar susmayacakne kadar vergi varsa artırıldı vatan bölünmeyecekdaya domburayı,16.09.2023
geçmez a buna sebebp olan varsa onlarında a senelik evliyim götü boklu kasa albea bile alamıyorum or sizi,16.09.2023
halk hakettiği şekilde yönetilir,16.09.2023
dolusunda bile perde hava yastığı standart değil milyon tl,16.09.2023
eskiden milyoner deyince bir ağırlığı vardı şimdi clio sahibi milyoner şaka,16.09.2023
gidişle geçer,16.09.2023
rte clioyu bora rasyoya göre bakınca dolar cinsinden aynen devam dolar bandında kalıyor bc segment araçlargel gelim kur ötv yükü milletin sırtında yük olarak kalmaya devam resime gitmek tıklayın,16.09.2023
resime gitmek tıklayın ancaaaa şimdiden ufak ufak biriktirmek lazım,16.09.2023
olm araba zaman bulunur vatan bulunmaz akıllı olun yaşınız küçük çalışın alırsınız çıkmaz ayın son perşembesine,16.09.2023
trollüğünü başka yerde yap lütfen,16.09.2023
i̇yi oldu yıl böyle gitsin hiçbir alamayacak konuma geldiklerinde anlarlar gerekirse soğan ekmek yeriz edebiyatı yapanlara afiyet olsun,16.09.2023
yahu dışkı yeseler anlamayacaklar anlamadığınız nokta cahilliği hafife almayın tedavisi olmayan bir tür genetik hastalıktır cahillik sokakta dilencigerçek anlamda delilere bak malum partici baz örnek,16.09.2023
ucuz araba minimum milyon tl olmalı milyon tl altında araba olmamalı artık,16.09.2023
bundan yıl önce b segment bin lirayı geçer mi sorulduğunda anormal tepkiler veriliyordu buyrun sonuç ortada,23.09.2023
taban daralması sürekli yol tutuşunun azalması anlamına gelmez hocam hiçbir sorun yaşamazsınız aksine yanak biraz büyüdüğü aracın konforunda bir nebze artış olur fakat jantlara kıymayın be hocam,23.09.2023
hükümetten geliyor halkını aşağılayıp ekonomiyle tehdit eden hükümetten,23.09.2023
boş tencerenin deviremeyeceği iktidar yoktur,23.09.2023
fabrika çıkışlı arabaları galerici al satçı çakallar alır kilometresinide düşürür ilk sahibinden temiz kullanılmış diyerek fahiş fiyatlara satar,23.09.2023
kötü olmuş millet araçları fiyat yüksek alamaz piyasadaki hurda araçları iki parça boyalı alıp dolandirilimaya devam ederler renoda ikinci el sağlam araçları toplar piyasada araba kalmaz,23.09.2023
yazık gerçekten yazıkdh giriş yapıp googlea renew yazamıyor musun,23.09.2023
umarım yakında broadway flash modellerini kapsar,23.09.2023
tanzim broadway olur arabasiz kalirsa milletimvaz filan lada hic yabanci degil rusyada fix zaten,23.09.2023
sonrası çoğu araç gayet teknolojik paslanmaya vs karşı dayanıklı bunların emin ellerde sıfırlanması gayet normal bence araç üretemeyen bir ülkede araçları üreten ülkelerde tabiki tamir yenileme sıfırını üretmekten pahalı,23.09.2023
lira icin ikinci el arac alacagima ustunu tamamlayip sifir alirim diyecek,23.09.2023
ben hukumetten bir hamle bekliyorum bomba etkisi yaratacakat arabasini serbes bırakacaklar düşük bir vergi karsiliginda herkes at arabasi sahibi olacak cevreye zarari yok ogs hgs logolarini atın neresine yapiştırırlarsa artık abi yapsinlar bunu avrupa tamamen kıskançlıktan ortadan yarılsın,23.09.2023
ucuz olmadıktan sonra işe yarar eski araç,23.09.2023
böyle bir hizmeti izmit hyundai fabrikasının önünden geçip işime giderken düşünüyordum yaşındaki arabamın kaportasında taş izleri sigara yanığı olmuş koltuklarını şuraya sabah bıraksam akşam makul bir ücret karşılığında komple fabrikasyon boyanmış koltukları yenilenmiş şekilde tertemiz alsam diyerek hayal ediyordum tabiki makul fiyat kısmı önemli,23.09.2023
gençler dağılın bizlik yok,23.09.2023
hesap sormayan tepkisiz aç gözlü bir millet olduktan sonra bir değişmeyecek devam i̇nşallah şahinler lira olur ben almıyorum ölmedim insan hak ettiğini yaşarevi aldın arabanıda aldın yarın çocuğun torunun alma ihtiyacı hissetmeyecek mi bir ülkede yaşıyoruz anlamıyorum i̇nsanlar bindiği dalı kesiyor,23.09.2023
güzel uygulama araçlar sıfır fiyatını bulmaz umarım ayrıca dışarıdaki yenilenmiş araçlara değişen boyalı vs soruluyor kusur bulunuyor fabrikadaki yenilenen araçlara boya degisen sorun etmez kimse fabrikada yapıldığı,23.09.2023
sıfır fiyatına yakın olur fabrikada işlemler yapılacak bunlar ek maliyet malzeme maliyeti personel masrafı vs elden pahalıya gelip sıfıra yakın olacaktır,23.09.2023
i̇ndirilirken bagajına yumruk boyutunda zarar verilmiş bir trocu bin euro ucuza aldım bagajı sıfırıyla değiştirilmiş kaza anı servis videofotoğraflarını gösterdiler üstelik ancak türkiyede taşınırken zarar gören kapısı kaputu değişen boyalı arabaların bayilerde sıfır denilerek sıfır fiyatına satıldığını okumuştum,23.09.2023
vergileri düşürseler zaten milyonluk araba bine alınırsıfırdan pahalıya ithal ikinci el arabayı düşünse düşünse akepe zihniyeti düşünür,23.09.2023
web sitesi çalışmıyor bakımda millet merak etti çöktü malum şerefsizler çökertti devletin otoritesi anca garibana arkası olmayana çalışıyor an,23.09.2023
fakirlik diz boyu el telefon satan bayiler şimdi i̇nsanlar sıfır telefon arabalara yaklaşamıyor artık,23.09.2023
sıfırından pahalı satılır,23.09.2023
türkiyenin fakirleştiğinin net göstergesidir,23.09.2023
mesela şöyle bir sistem olsa güzel olur arabanı fabrikasına vereceksin belirli bir ücret karşılığı adamlar arabanı baştan aşağı vidasına kadar sökecek temizleyip eksik kırık parçarları onaracak üst paketteki özellikleri ekletebileceksin sonra tekrar fabrika montaj yapıp verecekler belirli bir süre garanti sunacaklarbende var model ince sıkıntıları var çözmek istesem kaportacıya ayrı elektrikçiye ayrı mekanikçiye ayrı gitmem lazım ustaya dil dökmem lazım ustalar zaten vura kıra iş yapıyor uygun fiyata olsa güzel bir sistem olabilir,23.09.2023
sorma motoru rektefiye ettirelim dedik lifte alırllarken arabayı kalfası tuttu çamurluktan kaldırmaya çalıştı yerinden çıkardı tutucu pimini şimdi eğri büğrü duruyor çamurluk ulen incecik sacdan tutup arabamı kaldırılır,23.09.2023
garantiyi ilk alıcıya veriyorum der olay biter galerici almaya bile kalkmaz,23.09.2023
yenilenmiş furyası tutar el telefonlarda yenilenmiş cihazlar çatır çatır satıyorsa sıfıra yakın fiyattan arabada böyle olacaktır alan kişi aman orijinal fabrikadan yenilenmiş temiz araba başımız ağrımaz diyerek alacak,23.09.2023
işin sonu gtaya bağlayacak herhalde arabayı gördün yanına yanaştın sürücüyü indirip tartakladın binip gittin s,23.09.2023
taksit seçeneği ayu bulduğu enayilerden bol miktarda görebilirsin,23.09.2023
ağır hasarlı araçlar avrupada trafiğe tekrar çıkamayacak derecede ağır bir hasar almış hurdaya giden araçlardır ağır hasarlı fabrika çıkışı araba satılacağını sanmıyorum,23.09.2023
işlem bin tl isterler sanayi mantıklı,23.09.2023
devlet işe özel yıllık ucuz kredi desteği verirse düşünülebilir,23.09.2023
renault ülke vatandaşını hükümetten düşünüyor azından çabalıyor,23.09.2023
gelerinde bin yenilenmiş olanı bin birim bişey olacak,23.09.2023
tabi bunlar kompleks oralarda arabalar asgari ücretin bilmem kaç yüz fiyatına satılıyor,23.09.2023
fiyatları düşürücek bi sistem yenilenmis arabalar varken el arabaların fiyatları nası yükselsin tam tersi el aracların satilması icin zorunlu olarak fiyatta düşüşe gidilir,23.09.2023
komplex derken ben sana gerçekleri söylüyorum bence öfkeni başka yerlere kus,23.09.2023
zaten sorun yine burada başlıyor bunu galericiler toplayacağı fiyatlar araç fiyatına yakın olacakörnek fiyatı tl yenilenmiş araca tl diyeceklerhal böyle olunca ikinci el araç sahipleri ulan benim aracım yenilenmiş bile değil tertemiz araba diyerek onlar fiyat yükseltecekyani burada yenilenmiş araçlar galericilere kaptırılırsa fiyatlar yükselecektir,23.09.2023
durumda renoult galerilere satis yasaga koyup sadece kendi bayilerinde satiş zorunluluğu verebilir tabi engellemeleri zor,23.09.2023
i̇kinci el piyasası düşer umut ediyorum yabancılar bizimkilerden insaflıdır azından,23.09.2023
türk milleti okumaz üretmez çalışmaz,23.09.2023
gerçekleri söyleyebilirsin söylediğin gerçek uygulamaya geçilme sebebi değil fransa i̇spanya fahiş fiyat olduğu mi uygulamaya gitmiş,23.09.2023
sizin yerinizde olsam bin civarına model bmw alırdım,23.09.2023
olmasa söyleyeyim hocam,23.09.2023
satarken sıfırın altına satarlar tam olur,23.09.2023
hocam sadece fikrimi belirttim hemen alın vesaire demedim şahinler bile kaç para olmuş görüyoruz,23.09.2023
kendini alsatçı zanneden bhatch sahibinin kan kusmaya geldiği bir başlık olmuş arkadaşım sen piyasayla servet sahibi olmadın batıp dağılmazsın bunu kabul et artık işler yavaş yavaş normale dönecek hele clio öncesi araçlar muadillerindeki balon eriyip gidecek yaş üzeri abb araçlar eylül sonu dolar bazında kasım fiyatlara gelecektir burada bulunsun,23.09.2023
renew olarak adlandırılan sistem kısaca ikinci el otomobillerin doğrudan renault tarafından yenilenerek piyasaya sunulması anlamına geliyor bursadaki oyak renault fabrikasında devreye alınan yeni endüstriyel tesis hayata geçirilen renew test sürüşü ekspertiz teşhis mekanik karoser onarımları refactory işlemleri yapılacakbunun yanı sıra boya işlemleri renault estetik süreci ayrıntılı iç dış temizlik kalite kontrolü işlemler sürece dahil olacak renaultnun hizmeti ilk etapta clio iv clio v megane sedan modelleri geçerli olup ilerleyen süreçte farklı modeller hizmet verilecekayrıca bkzopel modelinde elektrikli versiyon sunacakrenault tarafından yenilenen ikinci el otomobillere yıl garanti verilecek araçlar türkiye genelinde noktada yetkili olan renew bayilerinde satışa sunulacak,23.09.2023
elektronik malzemelerde refurbished satılıyordu otomobil olabilir önemli olan fiyatı burada,23.09.2023
hiçbir fiyat farkı olmayacak piyasada bir düşüş olmayacak oyna devam,23.09.2023
fiyatlar aynı çal çal oyna,23.09.2023
fiyat farkı falan olmaz hatta piyasayı yükseltirsirf fabrikada tamir görmüş tamir görmemiş araçtan pahalı olacak maaliyeti artıyor,23.09.2023
yenilenmiş telefon yenilenmiş otomobil satıyorlar hemde sıfırı aynı fiyatlara neresinden olumlu bakacaksin halkın fakirleşmesine mi olumlu bakacaksin,23.09.2023
mais bursada gördüm arabaları boyanmayan parçası kalmamış adamlar boyamış hepsini bizim millet talep göstermez bunlara,23.09.2023
umarım diğer yerli üreticilerde işe girişir ben alsat olarak bakmıyorum bir kişi kendi aracını kullanmak yeniletecektir,23.09.2023
galericiler burada araç bırakmazlar,23.09.2023
onlar bununda bir yolunu bulur el atından vererek alırlar araçları,23.09.2023
bayiler galericiler galericiler bizlere kitlemesi yenilik üstüne yenilik,23.09.2023
avrupadaki eski araçları getirip yapsalar iyi ekmek yerler almanyada euro luk araçları getirseler burda yenileyip bin euro satarlar,23.09.2023
hocam bakın ben fiyatlardan piyasadan memnun değilim benim demek istediğim tek yenilenmiş arabalar satışa çıksın sıfır fiyatına yakın olsun almanın hiçbir mantığı olmasın kardeşim sıfır fiyatına boyalı yenilenmiş araba satıyorsunuz diyelim bundan sonra kalkıp şikayet edelim ortada hiçbir olmadan önyargıyla şikayet etmeyelim yoksa dediklerinizin hiçbirine itirazım yok,23.09.2023
fiyatlari yukseltecek bir sistem vatana millete hayirli olsun,23.09.2023
arabalardaki fahiş vergiler inse bunlara gerek kalmaz turkiyede clio aldiğim paraya almanyada golf gti̇ aldim hemde euro taksitle aylik turkiyede clionun aylik taksidi euro acabaaa,23.09.2023
haberde dediğine göre uygulama ilk olarak fransa i̇spanyada uygulamaya başlamış aşağılık kompleksi nerden geliyor,23.09.2023
eee,02.09.2023
aman allahım skandaalll,02.09.2023
sıralar herkes seçim sonrasını bekliyorbazı markalarda sıraya girenlere bile şimdi yok diyorlaro nedenle otomobilde seçim sonrasına yada hazirana kalır satışlarıellerinde varsa bile yok çekerlero zaman içerisinde zamda kaçınılmaz olacaktır,02.09.2023
izmir maise sordum iyi ihtimalle ayı bulur size sıra gelmesi dedi renaultyu eledik böylece,23.09.2023
kapora yatirmadim adımı yazdirmadim,02.09.2023
hocam,02.09.2023
kızışık piyasada sadece isim yazdırmakla araç alınabileceğini sanmıyorum şuan kapora almıyorlar tc almıyorlar şase nolar belli değil diyorlar zaten adet araç kime düşecek emin olamadım şansım olduğunu düşünmüyorum,02.09.2023
bizim forumdakiler aracın arka süspansiyonunu tartışırken beklendiği üzere ilk parti hemen satıldı,02.09.2023
arkadaşımla konuştum renault austral bayi görüşmüş çift renk mavi opsiyonlar dahil gelecekmiş bayi anlaşmış sözleşme imzalanmış şasi no belli olmuş bin kapora vermiş bayiye tane araç gelmiş kişi sırada bekliyormuş şansına yakalamış almış haziran teslim görünüyor gelince m olur demişler,02.09.2023
genel merkezden bana söylenen hiçbir şekilde bayi hesabına ödeme yapılmayacağı sadece verilecek olan mai̇s merkez i̇banina kapora yatırılacağı kapora araç bedeli isteyen bayilere itibar edilmemesi gerektiği,02.09.2023
zaten ibana yatırılıyor bayi para almıyor,02.09.2023
mais motorlu araçlar imal giden bir ibana yatırdık parayı,02.09.2023
bayi görüştüm gerekli işlemleri yaptım devamında forumda başka sayfalarda şekilde işlemlerini tamamlayankarı okudum,02.09.2023
ankara mai̇si telefonla aradım i̇smini nisanda yazdıran onlarca kişiden sadece kişiye çıktığını söylediler önceki günlerde noırmalde isim yazdırma yok diyorlardı güya isim yazdıranlar olmuş,02.09.2023
ben dusterı satıp almayı planlıyordum treni kaçırdık artık seneye yeni kasa duster bekliyorum nisan satışa sunulacağı bilgisi var tam hibrit cvt mild hibrit olabilirartık başka araba bakmayacagım resime gitmek tıklayın,02.09.2023
yazıklar olsun elbet günler geçecek bir haftadır ünde başlayacak ön kayıt a katılmaya çalışıyorum yalandan ismimizi aldılar çıkmayacağı belliydi kodamanlar dururken bize araba düşer mi lanet düzende,02.09.2023
allah sizi buna alet olan herkesi bildiği yapsın i̇lk gün tükenmiş bizden isimleri bile almadılar düzebaz hırsızlar bir yakında tekrar online siparişe açacaklarmış elimizde tuzlukla koşarız artık,02.09.2023
arac bulamayanlar uzulmesin tam opsiyonlu paket gelen duymadim guvenlik paketi olmayan var konfor paketi olmayan var yahu cam tavan olmayan bile var lansman rengi gri satin gri alanda henuz gormedimagirlikli lacivert renk sonra kirmizi beyaz gelmis,02.09.2023
hocam ülkemize gelen araçlarin fiyatları yüksek olmasın donanımlardan kısıyorlar pek marka yapıyor bunu yurt dışında standart olan donanımlar ülkemiz opsiyon olarak sunuluyor,02.09.2023
mantik oyle hocamda fransiz arabasi dolu gelmedikten sonra tat vermez dusunsene arabayi aliyorsun koltuk isitma yok elektrikli koltuk yok basitinden,02.09.2023
ben öğlen arayacağım benim adıma isim veren ilgiliyi bugün yada yarın dönüş olur,26.08.2023
gecen hafta ekranlarının acılmadığını söyleyerek arka taraftan tanıdıklarını sıraya yazdılar,26.08.2023
yüzde yüz olacak olanlar bunlar ben renault türkiye yi aradığımda bunları engeleyeceklerini sordum takip ediyor kayıt altında tutuyoruz dediler bakalım olup biteceği anlaşılacak ancak tamamen online sisteme dönmedikçe sorunlar azalmaz online sistemi bekleyen galerici tanıdıklarımda var oda ayrı mevzu,26.08.2023
sabah erkenden gittim bayiyedaha talep oluşmamışilk talebi ben açtım zaten satış elemanlarıda bir bilgi sahibi değiller satılacağı konusundai̇sim tel no aldılar bakalım görelim,26.08.2023
mılyon degıl bin tl alınacak tabii hazıranda arac teslimindede fıyat sabıt degıl,26.08.2023
bayiden aradılar geçen hafta isim tc vs bırakmıştım araç takas edebilir misiniz sordular bilginiz olsun ben zaten aracımı haziran satacağım kabul ettim fiyatı öldürerek almazlar umarımhe tabi listeye kesin girip giremediğimiz belli değil neyse,26.08.2023
ben aradım belli değil henüz dedi temsilci belli olmayan nedir vs detaya girmedi ben üstelemedim bir üstü kapalı dolap dönüyor hissi oldu,26.08.2023
renault group renault fransa renault türkiye sosyal medya hesaplarına oyak renault iletişim adreslerine yazdım henüz geri dönüş yok,26.08.2023
reklam kampanyalarında sabah tl nakit yatıran ilk kişinin aracı alınacağı bilgisi verildi herkes geçen hafta isim yazdırdık diyor türk tipi iş yapış tarzı yine togg çekilişinden kötü durum,26.08.2023
görüntülü sesli kayıt alacaktım son anda vazgeçtim farklı kurumsal bir iş yapış tarzı beklenemezdi bunlardan el altından tanıdıkların isimlerini yazmışlar bunlara araçları verecekler,26.08.2023
belli bunu bilerek planladılar araçlar tanıdıklara opsiyonlandı sıra bile satılmıştır satılacaktır beceriksizlik desen değil bildiğin art niyet,26.08.2023
buna yazıldım bunda arayan yok sonumuz hayrolsun diyim ufak bir hakkım varsa haram zıkkım olsun,26.08.2023
austral beklerken lustrallik olmak,26.08.2023
bugün sabahtan bilgileri falan istedi bayi temsilcisine gönderdim sonrasında tekrar aradı renk fakat kapora falan istemedi sorduğumda sistem açılmadı açılırsa ilk sıra senin dedi kapora mayıs ayına bile sarkabilir dedi renault böyle sistemi disiplinli bir şekilde yönetip dizayn etmiyor anlamıyorum,26.08.2023
hocam bulunduğum yerdeki bayi renge opsiyonlara bile bakmadan hızlı bir şekilde siparişleri geçtik sadece şasi noyu gördük kısa süre sonra sistem kapandı şekliden bilgi verdi benim anldığım takribi bayiye on civarı araç düşmüş sizin bayi renk falan sormuş şaşırdım kaporoşar bile alınmış bugün,26.08.2023
ben kapora falan vermedim geçen haftada görüştüm temsilci arkadaş sabah yine konuştum bana ilk sırada sen varsın ilk müşterim sensin dedi senden sonra kişi var dedi yeni sistem olduğu sistem kapalıymış ondan kapora vermedim sen kimden bilgi aldın kapora,26.08.2023
ben satış temsilcisinden duyduğumu yazıyorum umarim haklisinizdir bende cok merakli değilim parami bağlamaya,26.08.2023
bayi muhtelemen baska cakalliklar pesinde cunku ben bayilerden renault turkiyeden dogrulattim bin tl bayi degil direkt renault maisin hesabina aktariliyor arac gelince fiyat belli olup fatura kesiliyor kalan fiyat talep ediliyor dediler hic gormedigin bir arabaya baglamak mantikli degil,26.08.2023
kendisinden cok yakin zamanda siramizi bekleyerek liste fiyatindan hic bir zorlama olmadan kardeşime clio aldik sozune inandığım birisi dediğim paramin cebinde durmasini tabii bende isterim bana sadece abi hazirlikli ol dedi ben alacakmisim parayi alinganlik etmeniz hoş değil hepimiz burda kendimiz icin uygunu arıyoruz bilgi paylaşıyorum pişman oluyorum,26.08.2023
hocam size bir sey demiyoruz resmi kanaldan aldigimiz bilgiyi bayi tarafindan kandirilma ihtimaliniz olmasin paylasiyoruz guveniyorsaniz konu kapanmistir zaten alirsaniz hayirli olsun simdiden,26.08.2023
bundan sonra suv harici araç çıkmayacak piyasaya sanırım içimiz dışımız suv oldu,26.08.2023
yok bir kaç bayi aradım gün sonra bayi aradı tc kimlik renk isteği araç sahibinin ismini aldılar bizim admıza pazartesi başvuracaklar,26.08.2023
bende bunlar istenmedi hayırlısı artık,26.08.2023
aylardir bekledigim aractan renault olur olmaz prosedurleriyle soguttumusteri hizmetleri farkli konusuyor satis temsilcileri farkli konusuyor insallah galerici al satcilarin eline arac dusmezde insanlar keyfini cikarir,26.08.2023
bin kapora istiyorlar fakat fiyat sabitleme yok herhalde benim aldığım bilgi şekilde zaten aldıkları bin arabanın vergisiz fiyatının yarısı fiyat sabitlemiyorlar anlamış değilim fakat bir yandanda sabitlenmesini istemiyorum araç seçimden sonra geldiğinde hükümet değişirse gençlere ötv indirimi olur ordan faydalanabiliriz,26.08.2023
fiyat sabitleme olursa ötvsiz fiyatı sabitlenir zaten gençlere ötv indirimi olsa odemeyeceginiz ötvyi mi alacaklar sizden,26.08.2023
aracın bedelinin yarısını al sonra fiyat sabitleme mantıklı değil,26.08.2023
çocukluk arkadaşım yılı sonuna kadar mai̇ste bölge satış sorumlusuydu itibariyle farklı bir sektörde çalışıyor hâlâ mai̇ste irtibatları var adedi duyunca umutlu konuşmadı pek umutlanma dedi bilginize,26.08.2023
hocam arkadaşınızın yorumundan bin kaporoya fiyat sabitleme olmamasına rağmen aracın mantıklı olduğunu fırsat olduğunu alınabiliyorsa alınması gerektiğini çıkardım şahsen kaporo biraz düşük olsa fiyat sabitlenebilseydi keşke araç gerçekten güzele benziyor,26.08.2023
sabah renault mais maslak kapısında sıraya girdim giden ilk kişiydim bayii açıldı kişi kampanyaya isim yazdırıp tl yatırmak içeri girdik görevlinin dediği şuydu i̇sim listeleri çoktan belirilendi boşuna geldiniz renaultturkey renault mais yapacağınız işin allah belasını versin renaultgroup renault_uk renault_fr a yazıyorum,26.08.2023
tam türkiyelik bir kamera sahnesi yaşamışsınızdüzen değişmedikçe herşey aynı kalacak,26.08.2023
geçen hafta isimler yazdırıldı bayilerle telefonda görüşülmesi gerektiği söylenmişti bugün sizin adınıza isim alanların adına başvuruda bulunulacak bayiler listeleri bugün mais renaulta iletecekler,26.08.2023
geçen hafta isim yazdırıp bugün aranan oldu,26.08.2023
gecen hafta içi mais ankaraya gıttıgımde isim yazmadıklarını ptesı sabah sıparıs acılacagı söylediler buna ragmen el altından aracları satmıslar sabah mais ankaraya gidecektım vazgectım iyiki gitmemişim,26.08.2023
mai̇s musteri hizmetlerine sikayette bulunun resmi olarak bugun başlıyor basvuru ilgili mais şubesini size izah eden yetkili şahsı sikayet edin,26.08.2023
arac harika görünüyor cvt ye karşıyım kullanım keyfini öldürüyor ancak şehir içi baya konfor sağlıyoren azından yarı otomatiklerin takır tükür seslerini duymuyorsun yarı olmadığı yine seviyorum tabii,26.08.2023
arka stoplar honda accord olmuş bir lik aracın son hızı km oluyor limit var galiba,26.08.2023
bi̇ldiğimiz kajdar prayla alınmaz şimdi,26.08.2023
büyük ihtimal cvt şanzıman yüksek sürate dayanmıyordur pek hassas oluyor cvt ler tork yüksek sürate,26.08.2023
versiyonlarında limitör var şanzıman alakası yok hocam,26.08.2023
