review,date
tşkler hocam önemli bilgiler verdiniz serit takipte tek şerit şerit olayını cok anlamadım,30.09.2023
tek şerit denilende araç sadece önünü görüyor omoda yan şeritleri şeritlerdeki araçları görüyor,30.09.2023
chery yeni elektrikli modelini çinde satışa sundu fiyatı bedavadan hallice buraya gelir mi gelirse zaman gelir allah bilir,30.09.2023
i̇lettim no profilimde var,30.09.2023
arka koltuklards yok ön koltukta var,30.09.2023
benimde versiyon aynı,30.09.2023
samsung android sorunu imiş haritalar uygulaması derin uyku modundaymis buradan çıkarınca düzeldi,30.09.2023
bizdeki modeller dünyada yıldır falan satılan modeller yazılım güncellemesi gelmez zaten yılında markalar makyaj yapıyor modellere bizdeki yazılımda saçmasapan çevirirler var sesle alakalı bi yerde sürüşle alakalı bişey yazıyor falan bunun içinde yazılımı güncelleyeceklerini düşünmüyorum,30.09.2023
çin malı ürünlerin ortak sorunudur güncellenmeyen yazılımlar çıktığı kalır,30.09.2023
son günlerde dikkat ediyorum chery bir karalamadır gidiyor özellikle aylık satışlarda toyota honda skoda markaları geçince markaların artık ellerinde araç bulunduğu özellikle chery yok yakıyor yok airbag açılmıyor örneği bin yapan sosyal medya paylaşımları türedi aşağıda istanbul izmir otobanındaki sürüşün ortalama yakıt tüketimini ekliyorum tüketim spor modda arası hızla oldu hızlarda sürerseniz tabi yakar dikkatli sürücüler şehir içi dışında litre civarında rahat seyredebilir önce i̇stanbul sivas arası yolda citroen aircross tatlı bir çekişme sonucunda chery motorun peugeot citroen turbo motorundan performanslı olduğunu görmüştüm bugün i̇zmir otobanında almayı istediğim param yetmediği alamadığım yeni sportage sahibi bir arkadaş sürekli benimle tatlı bir şekilde yarıştı yarışmadı ben onu sollayıp orta şeride geçtim orta şeritte hız düşürünce kendisi öyle yetişebildi özellikle rampada psa grubun hyundai kia grubunun turbo araçları bizim araçlara yetişemiyor nefesleri kesiliyor ayrıca yine bugün test imkanı buldum yeni kasa nin pro karşısında nefesi kesiliyor den tam emin olamadım başabaş olabilir biraz hızlı resime gitmek tıklayın,30.09.2023
hocam bence servise bir gösterin cihaza bağlasınlar benim aklıma yukarıda arkadaşın başına gelen park sensörü sorunu bir geliyor,30.09.2023
merhaba araçlar yüksek olduğu üstünü tehlikeli buluyorum sebeple üstüne çıkmadım anlık gördüm benzin turbodur dizel öyle gidemez tork olarak beygir olarak chery den düşük değerleri tiggo nin katalog değeri hatalı katalogda yazıyor ben kendim ila arası ölçüyorum,30.09.2023
hocam göreceginiz nin çoğunluğu dizel nin beygir gücü düşük olmasına rağmen max hız değerleri chery den öndesiz muhtemelen dizel kapistiniz ancak önemi yok totalde dan güzel bir araca biniyorsunuz resime gitmek tıklayın resime gitmek tıklayın,30.09.2023
mesajima cevap gelmedi arkadaşlar sessizlik memnuniyetsizlikten mi ileri geliyor tam olarak tiggo alma arifesindeyim yorumlarınız benim değerli,30.09.2023
fabrika verilerine göre hızlanmada yakıtta i̇yi değerleri alınabiliyor broşürde bir kaç farklı bilgi var,30.09.2023
lansmanı bekleyelim bakalım sürprizlere açığız,30.09.2023
katılıyorum,30.09.2023
ben geçen cuma yüzbaşıoğlu bayisine sordum gelecek araç modelleri hibrit vb gelecekleri belli doğrusu bayi bilmiyorama servis kısmında eğitim gelen çinli abileri gördüm,30.09.2023
yüzbaşıoğlu işi ciddiye aliyor heralde yerden duydum tebrik ediyorum işini iyi yapmaya çalışanları,30.09.2023
selamun aleykum herkese hayırlı geceler tiggo pro sahibiyim ayın inde aldım şimdilik sıkıntı yok şükür sadece dikiz aynasıyla ilgili paylaşmak istiyorum sizlerdede böğlemi merak ediyorumotomatik karartmalı olduğu arkadan gelen arabanın farlarının durumuna göre içinde bulunan aynaların açısını değiştirerek karartma yapılıyor sanırım amam gece sürüşlerinde dikiz aynasından bakınca arkadaki araçların far ışıklarını er tane gösteriyor dolayısıyla net bir göründü yok gece sürüşünde sürekli arkadaki ışıkları gölgeli görüyorum buda insanı rahatsız ediyor net görememe sıkıntısı emin olmak küçük bir ayna alıp dikiz aynasının üstüne koydum herşey normal gölgeli değil net aynayı çekince yine aynı i̇lk karartmalı aynalı araba kullandığım başka arabalardada bakmadığım alışamadım sizlerdede böylemidir,30.09.2023
ayak tam frene basılıyken direksiyonu çeviriyorsanız balata sesidir,30.09.2023
çöl testleri yapılmış,30.09.2023
gün önce tam geri çıkacakken komşunun arkamda kenarda duran aracına aracımın sağ arka tarafıyla hafif vurdum arabadaki kimse olduğunu anlamadı herkes dondu kaldı arabaya binmekle gaza dokunmadan vurmak bir oldu bugün kaskodan yaptırmak servise gittim servis yetkilisi aracın park sensörü ötmedi mi sordu tabii esnada insan olayın şokuyla anlayamıyor olduğunu ben hayır dedim ötse dururdum araç bilgisayara bağlanıp kontrol edildi sonuç park sensörü kapalı hadi ben kapattım desem kapatılacak bir yeri yok nereden kapatayım aracı aldığımdan beri farkına varmadan kapalı park sensörüyle kullanıyormuşum belli i̇şte şikayet edilen sıfır alınıp kusurlu çıkan araçların pdi kontrolü yapılmadığının kanıtı pdi kontrolü yapılsa aracın park sensörü kapalı teslim edilmezdi bayiler olsa araç yok karaborsa olmuş versem alacak durumda üstüne cam filmi kaput filmi seramik kaplama binden başlayan fiyatlarla aksesuar iteliyorum pdi sizin neyinize kafasıyla hareket ediyor artık aracı yıkadıktan sonra sağ arka çamurluğun plastik kısmın hemen üstündeki boyalı yüzeyde nokta şeklinde boya kalkması fark etmiştim binde götürüp yaptırırım diyordum hazır gitmişken servise bildirdim bunu rötüş yapılacak neyse kırılan sis lambası tamponda bir kaç çizik kaportada boyaya gerek kalıp kalmayacağı belirsiz çiziklerle ucuz yırttık servis zaten çoğu servisler komple boyarız parçaları değiştiririz geçeriz kafasında değil konuda memnun kaldım umarım işçilikleri iyidir minimum hafta sürecekmiş işlem kaskodan ikame araç istedim bakalım,30.09.2023
geçmiş olsun üstat canınız saolsun ben bayilerin şuanda para kazandıkları böyle şeylere dikkat etmediğini düşünüyorum umarım tamiratı kolaylıkla halledersiniz,30.09.2023
teşekkürler kaza park sensörünün kapalı olduğunu ortaya çıkardı büyük olayların olmasının önüne geçti nazara inanırım cheryden önceki sıfır aracımı alalı ay olmadan geri geri gelen otobüs yolda duran bana arkadan çarpmıştı sağ arka far kırılmıştı kaporta tampon çizik içindeydi benzer kaza yine başıma geldi tamirat konusunu kasko halledeceğiz artık aracın başına gelirse gelsin ufak cıvatasını dahil yetkili servisten orijinal olarak yaptıracağım tramer çıkmasın sanayilerde sürünüp olduğu belirsiz yağı doldurmaktan adi çıkma parçayı taktırmaktan iyidir usta denilen iş bilmez kişilerin araca vereceği zararlara değinmiyorum bile eksperde çıkıyor zaten artık tramerin bir önemi kalmadı,30.09.2023
geçmiş olsun geçen bende şehir dışındayken araçta misafirlerimiz vardı aracı beğendiklerinden bahsediyorlardı refleksleri zayıflamış önünü göremeyen bir amcanın bana çarpmasından kıl payı kurtuldum ben geçince arkamdan gelen araca çarptı ucuz yırttık derken gece çocuğun oto koltuğunu arkaya koydum top tether kemerini kapıdan sarkık unutmuşum hareket edince kemer lastiğin altına girmiş ortalık savaş alanına döndü ben lastik gümledi sandım birşeyi ezdik korktum neyseki kemerin tokası kapı plastiğine sıkıştığından koltuğu kapıya çekmedi plastik hasar aldı sağlık olsun günü nazar değmeden hasarsız atlattığıma şükrettim,30.09.2023
geçmiş olsun hocam tam görünmez kaza olmuş,30.09.2023
kaza olsa ay beklenir deniyordu bak tedarik edilmiş,30.09.2023
yok hocam mail atıldı genel merkeze parçaların chery türkiye stoğunda vardı kargolandı servise ulaştı,30.09.2023
geçmiş olsun rabbim cümlemizi korusun bizim elimizde olmayan sebeplerden meydana gelen hasarlardan sorumlu olmamalıyız neticede araçların herşeyinin test edimesi fabrikadan çıkması lazım maalesef gerçek sadece marka değil markada oluyor böyle eksiklikler,30.09.2023
geçmiş olsun yaşadığınız kötüsü olsun bundan sonrası güzel olsun autohold açıkken park etmede dar alanda sorunlar olabiliyor sizinkinden bağımsız diyorum tabi salınım yapamıyor araç gazlamak gerekiyor park anında kapatılabilir sizin servis hangi şehirde bizim bursa bayide i̇lgilenenler köklü firma çalışanlarıydı azından park sensörü sesi geliyor silecekleri bilmeden kaldırdığım i̇çin kaputa i̇z oluşmuştu bin bakımına gidince onu söyledim kaza yalan araç gelmediği i̇çin boya yoktu arka tamponda rotüş yapacaklardı bünyesindeki honda dan yaklaşık bi boya sadece kaput taki hafif yere şimdilik rotüş yaptılar diğer yerlere sırıtır yapmadılar kaza yapan araç olur kırmızı renk olursa haber edecekler rotüş yapacaklar sizdeki pdi yapan elemanın hatası umarım başka kimsenin başına gelmez servisler durum oluştukça kendilerini geliştireceklerdir parça olayı böyle i̇lerliyor,30.09.2023
tiggo pro başlayan ortalama tüketim değeri e düştü artık son dir düşüş eğiliminde resime gitmek tıklayın,30.09.2023
ayni guzargahta kullanim verilerindemi düşüş oldu yoksa uzun yol varmi,30.09.2023
aydır civarlardayım dağlara çıktım şehir içinde sürdüm markete git gel yaptım kısa mesafeler benzer kullanım örnek vereyim iken dağlara tırmandım saat köprülü kanyona yukarı vardığımda du i̇nerken e düştü dir özellikle sıfırlamıyorum dağa taşa vursam düşme eğiliminde aşırı sıcaklar bir miktar geçti onun ufak bir etkisi vardır,30.09.2023
rodaj bitince yakıt düşüyor ben aracı ilk aldığımda uzun yola çıktım sabit hızla yakmıştı hafta km yol yaptım km si şehir içidir gidiş sakin sayılırdı dönüşte bandında geldim e çıktığımda oldu ortalama döndüm hız artmasına rağmen yine aynı yakıtı yaktı,30.09.2023
e kırmızı renk yakışmış tr göremedim renk tr ye gelmiyor resime gitmek tıklayın,30.09.2023
chery nin kadar modeli var hangisi hangi ülkede hangisi eski hangisi yeni hangisi makyajlı belli değil,30.09.2023
model gelene kadar tiggo cikar,30.09.2023
henüz bir güncelleme yok olacağını zannetmiyorum geldiği kalacaktır,30.09.2023
bende,30.09.2023
bende bursa,30.09.2023
i̇lk hız kontrolü sonra hızda kademeli yükseliş motor sağlığı i̇çin servis bin km ücretsiz kontrole alıyor ekranda km servis kısmı i̇çin şekilde gösteriyor,30.09.2023
eski modellerin yanına arizo jeeajoe gelecek benzinli hibrit durumu henüz belli değil demişti servis i̇mkan olursa yi verip adını yazamadığım çizgi filmlerde ciajo aklımda kalan u alırım bayiye söyledim zaten lansman bi yapılsın haberleşiriz dedik şimdilik,30.09.2023
bende araçtan memnunum hız ortalamam yüksek olduğu litreden aşağı düşemem kapalı garajım olduğu bana şarj edilebilir hibrit iyi gelir plugin hibrit gelirse ben değerlendirebilirim,30.09.2023
ciaco bence chery markası altında gelmeli,30.09.2023
öyle gelecek zaten chery bayileri satacak zaten chery ürünü evim müsait değil hibrit düşünülebilir,30.09.2023
merhabalar ben tiggo pro aranıza katıldım herkese hayırlı olsun ön camda hafif bir buğulanma vardı,30.09.2023
ahahahah yok hocam vermem tarlalarımı,30.09.2023
bugün denk gelen bir tiggo sahibine sordum onda ilk aldığında olduğunu camı temizletince bir olmadığını söyledi,30.09.2023
bugün yüzbaşıoğlu yetkili servise kontrol gitmiştim benimde zamanında düşündüğüm gerçekleşmeye başladı bayii otoparkında siyah bir togg aynı anda girdik içeri girince arkadaş togg satıp chery satın almak istediğini söyledi meraklı bir müşteri direkt sorunca togg un uzun yolda menzilinin kısa olduğunu söyledi ben elektrikli araç alsam togg sırasına girsem düşünüyordum vakti zamanında uzun yolda km gidince size km menzili var denen elektrikli araçların gerçek menzilinin km olduğunu duyunca vazgeçmiştim benim uzun yol yapan kişi bizim araçlarda kmde bir depo doldurmak durunca sinir oluyorum bir kmlik yolda şarj duramam,30.09.2023
malalesef henüz konuda bilgi görmedim duymadım,30.09.2023
kullanım kılavuzunda bilgi yok,30.09.2023
tiggo pro yada chery icin bir whatsapp grubu varmidir varsa katılım linkini paylasabilirseniz sevinirim,30.09.2023
telegram var chery olarak ayrı ayrı grup kanal i̇çi telegramdan sorulur özelden gönderdim,30.09.2023
tesekkurler hocam cevap icin telegrami kullanmiyorum,30.09.2023
ön cam buğu problemi olan arkadaşların ön iç camını güzelcene temizlemelerini silmelerini öneririm,30.09.2023
burada belkide ilk bundan bahseden ben olabilirim ben geçen ikinci silince bir olmadığını fark ettim camda üretimden kaynaklanan üstünde bir tabaka vardı nem tutuyordu havalar aşırı sıcak olunca camda aşırı nemlenme yaptı benim buğu sorunu nisandan beri var zaman hava sıcak değildi demekki camdaki bir katman buna sebep oluyordu,30.09.2023
buğu değil camın kiri muhtemelen yağ bir katman var üstünde bir kaç cam silme spreyleri silince bir kaç temiz bez katman gidiyor bir olduğunu görmedim,30.09.2023
evet var telefonunuzu bluetooth bağlayın sonra ekrandaki carplay logosuna tıklayın sorun olur telefondan carplay menüsünden bir kontrol edin,30.09.2023
uzaktan kontrol şeklinde uygulaması var türkiyede kullanılamıyor maalesef,30.09.2023
muhtemelen ben öyle olduğunu düşünüyorum camı tekrar tekrar silmek aklıma gelmemiş bir kere silince temizlenmiştir düşündüm,30.09.2023
insallah dediginiz gibidir madde ornek aliciya odetilir anladim ben ayrica odeme yapilmadan satisinda olmamasi gerekiyor bir sonraki maddeye gore boyle bir durumda bayinin odemesi gerekiyorsa odemeden satisi yapamamalari lazim yaptilar devlet memuru olmama ragmen malesef resmi yazi anlamam biraz zayiftir umarim benim anladiklarim yanlistir gerci konuda anayasa mahkemesinin sonucunu beklemeyi dusunuyorum zaten yatırmayacağım,23.09.2023
böyle bir başıma gelmedi pro,30.09.2023
bayiler zaten faturayı i̇çine mtv tescil masrafları vb ekli olarak yapıyorlar eki ödeyen duymadım bizde ekleri ödedik,30.09.2023
sıfırlayın sonra tekrar bakın,30.09.2023
denizlibeyşehir seyahati sakin kullandım yi geçmedim genelde bandında kullandım arada beyşehir denizliden metre yüksekte resime gitmek tıklayın,30.09.2023
saçma bir şekilde sıfırlanıyor sol orta tuşa basıp menüye girin oradan sürüş sekmesini seçin oradaki sıfırlamak istediğiniz veriye gelip beş sn basılı tutun,30.09.2023
sakin kullanımda fena değil sıcaklarda normal sıfırlama konusunda sıfırlanacak alanda aşağı tuşuna bir dokununca evet hayır seçeneği geliyor evet seçerek sıfırlanıyor excellent te böyle yaptım,30.09.2023
klima açıksa gayet iyi değer değilse normal diyebiliriz,30.09.2023
klima açıktı soğukta orta fan konumunda,30.09.2023
haftaya servise gidicez chery tr video istedi servise noktayı kontrol etmelerini söylemişservisle konuştuktan sonra aldığımdan beri sürekli olan buğu hikmetse olmaz oldu hatta ön cama termometre koydum sürekli nem kontrolü yapıyor klimayı açınca hemen nem azalıyor,30.09.2023
sormadım hocam burada diğer arkadaşlarda olunca sorunu çözen olmuştur düşündüm bende ufak miktarda oluyor,30.09.2023
evet ben alalı hafta oldu klimada kullandım buğulanma olmadı geçen gün arabayı yeyenime verdim geldi diyor ön cam buğulanıyor baktım hakikatten nerdeyse yolu göremiyorsunçektim sağa biraz uğraştım meyer dışarısı sıcak olduğu ön cama verince klimayı fena buğlanıyor ben öncama vermiyordum orta konsol ayaklara verince buğlanma olmuyordu baktım buğulanma dışardan içerden bende sadece ön cama verip sıcağı açtım buğulanma tamamen gitti sonra sileceklerle dışardanda sildim ön cam üflemeyi kapatıp orta konsol ayaklara verdim soğuğuda açtım ondan sonra buğulanma olmadı sizde deneyip paylaşırsanız anlayabiliriz sanırım,30.09.2023
bende ön caman vermeseniz bile buğu oluyor,30.09.2023
sizin araçta ön cama vermeseniz bile hava akışı oluyordur kaçak filan olabilir elinizle kontrol edin ön cama vermezken hava çıkışı varmı,30.09.2023
videoda anlatıldığına görüldüğüne göre diğer araç chery ye yandan çarpmış sol taraftan gelen darbe yan hava yastıkları açılmış sonraki darbe taş kaldırımdan gelmiş alttan ön tekerler kopma seviyesinde ön sensörler algılamamış olabilir önceki kazada olduğu kabin sağlam görünüyor araç görevini yapmış ancak ön yastıklar açılsa iyi olurdu tabii arabayı ncap testine soksalar bütün sorular cevaplayacak omada girip diğerleri teste girmeyince tür olaylarla gündeme gelmeye devam edecektir,23.09.2023
tiggo konusunda endişeleriniz varsa omoda alabilirsiniz onun euroncap testi var yıldız alarak kendini kanıtlamış,23.09.2023
bencede hava yastıkları açılsa iyi olur böyle karmaşalara mahal verilmez marka algısı zedelenmez açılmasına gerek varmıydı yok muydu tartışmak zorunda kalmayız halkımızın gözünde airbag açmayan araba çöptür,23.09.2023
bizde var üçel otogaza sordum elimizde aracınıza göre yok dedi sonra gelir mi dedim gelebilir talep var dedi bekliyoruz bizde taktıran olursa buradan taktırdığını yazarsa azından karavan çekme performansını denemiş oluruz,23.09.2023
youtube birisi tse onayı olmadığından tiggolara henüz takılamıyor demiş ruhsatta römork azami ağırlığı kısmı boş durumdaymış,23.09.2023
arkadaşlar airbaglar açsa iyi olurdu demiş bence gözümüzden kaçırdığımız nokta olmuş olay üzerinden belli bir zaman değerlendirme yaptıktan sonra insani yorumlar katarak bunu söylüyoruz ancak aracın kararı saliseler içinde vermesi lazım kararı haliyle sensörler aracılığıyla vermek durumunda sensörleri kolay zarar görecek yerlere yerleştirmek bir seçenek sefer çukura girdim airbag açtı şikayetlerini göreceğimiz aşikar araç üreticileri bunları belli seviyelerde değerlendirip takıyorlar araç önden bir hasar görmemiş yandan darbe almış yan perdeleri açmış doğal olarak sonuçta yastığın görevi darbe gelen yöndeki basıncı sönümlemek yoksa kişiyi dört bir yandan yumuşak şekilde sarmak değil kemer takılı yandan gelen bir darbede ön hava yastığının bir faydası olmaz aracın sensörü zarar görüp açmadıysa farklı bir durum zarar görmediyse bana durum gayet olağan görünüyor,23.09.2023
hocam bize olağan görünüyor halkımız böyle düşünmüyor hava yastığı açmayınca tü kaka oluyor kaza örneğinde hava yastıkları açılmayınca insanlar diyor,23.09.2023
kamera sensör kirlenmişse yapar sensörler hassas sürekli temiz tutmak lazım,23.09.2023
tiggo icin geri vitese takildiginda aynanin asagi gosterme ozelligi varmi varsa ayari nasil yapiliyor bilen varmidir,23.09.2023
bende tiggo yok bilmiyorum ek seçenek hafızalı koltuk hafızalı ayna var videoda yapılışını görmüştüm atama yapılıyor birini şekilde ayarlayabilirsiniz,23.09.2023
tesekkurler cevabiniz icin arac luxury hafiza yok malesef,23.09.2023
hocam çocuğum olduğundan benim kullanım senaryoma tiggo uygun görünüyor yalnız ben paylaşımınızda videoyu izlemiştim orada hiçbir hava yastığının açmadığını gördüğümü zannettim paylaşılan resimde net olarak perdenin açtığı görülüyor darbe yandan aldıysa durum normal olabilir,23.09.2023
bencede normal insanlarda ön yargı oluşturuyor i̇lk darbe yandan gelmiş zaten,23.09.2023
size,23.09.2023
ben hafta oldu alali bende sizin saniyordum yasada satici oder biseyler duymustum bayide bunu soyleyince sadece el araclar icin gecerli dediler nekadar dogru bilmiyorum ugrasamadim an kisaca odemediler,23.09.2023
ümitsöylemez toshio arkadaşlar teşekkür ederim kaza yaptık değil ufacık çizik zaten sadece arabanın tahminimden sağlam olduğunu söylemek yazmıştım yoksa araç gerekirse pert olsun tırnağa zarar gelmesin kafasındayım ben,23.09.2023
tiggo kol dayama gözü bir raf tasarladım printer bastım usbler altta alan bıraktım ancak aynı raf kısa yapılabilir sonra içini elimdeki keçe kaplayacağım printer modelimi basmak isteyen olursa müsait bir zamanımda paylaşacağım resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,23.09.2023
gayet güzel görünüyor özelikle telefon sığarsa iyi malum telefon yapılmış yer ters bir yerde birde hareket halindeyken ses yapmıyorsa ticari hale getirebilirsiniz benim hoşuma gitti,23.09.2023
bayılıyorum böyle çözümlere hocam tiggo oraya geniş bardaklık tasarla satın alalım tiggo bardaklık kayar sistem sökülebilir küçük bardak sığmıyor,23.09.2023
telefon aliexpressten böyle aldım havalandırmaya uysun telefon tutucunun tamamı değil herhangi bir telefon tutucusunu takabilecğeiniz halkayı oraya sabitliyotsunuz biraz ekranın önüne gelmesi dışında iyises yapmaması içini keçeyle kaplıyorum bitince halinin fotoğrafını atarım,23.09.2023
bunun elimin altında hassas ölçü alıp prototiplerimi deneyebilecğeim bir tiggo olması lazım öyle bir fırsat bulursam olmasın,23.09.2023
gel bende araç var p,23.09.2023
ağustos başında tiggo aracı alınca haftalık km kullanım sonucunda amatör bir inceleme yazımı buraya yazmıştım hafta önce uzun bir yolculuğa çıktım i̇stanbul tokat sivas arasında gidip geldim sonrasında haftasonu i̇stanbula gelince izmir otobanından edremite gidip geldim kuzey marmara otoyolu i̇zmir otobanı ankara otoyolu sonra şehirler arası duble yolları kullanarak kmlik bir yolculuk yaptım yolculuğun kısmında köy yolları tarlalar dağ yolları yaylaları kullandım otoyol paralı yollarda kullandım mesajımın sonunda tüketim değerlerim mevcut ancak değerler kesinlikle normal kullanım değerleri değildir yaklaşık bin km atmosferik corolla yıllarımı geçirdiğim tiggo hevesimi aldım diyebilirim i̇zmir otobanı kuzey marmara yollarda duble yollarda ortalama hızla gittim yakıt ekonomisinden ziyade turbo sesini dinledim sayede benzincileri zengin ettim kimseye selektör atmam kimsenin tampona yapışmam ancak gece olsun gündüz olsun sol şeritte arkasından gittiğiniz araçların büyük kısmı yol veriyor yol vermeyenler takıntılı tipler lüks araçlar aracın kendi sınıfında performans olarak geçemediği araç yok neredeyse tokat sivas arası kızıliniş geçidi var yaklaşık km tırmanma şeridi yolda solda giderken sağ şeritte aircross vardı nedense arkadaş gaza geldi arkama geçip selektör attı turbo olduğunu düşündüğüm arkadaş gaza bastı ben gaza basınca gitgide arkamda kayboldu yaptığım kmlik sürüşte kesinlikle şanzıman hakkındaki fikrim değişti ortalama bir şanzıman olduğunu düşünüyordum artık orta üstü bir şanzıman olduğunu düşünüyorum şanzımanı motoru tanırsanız isterseniz onu yapıyor performans isterseniz performans veriyor yakıt ekonomisi isterseniz yakıt ekonomisi veriyor aracın genel yapısı rijitliği arkaların bağımsız olması sebebiyle uzun yolda beklediğimden iyi konforlu gidiyor normal sakin bir şöför hız limitlerine uyarsa sakin davranırsa karışık litreyi rahat görür haftada yaklaşık yaklaşık bin kmlik sürüşte göre araç beklentime göre fazla memnun etti herkese kazasız belasız ailesiyle mutlu sürüşler dilerim resime gitmek tıklayın,23.09.2023
bende çarşamba teslim alacam a tiggo pro seramik cam filmi kaput koruma yapılıp verilecekmiş şekilde kitliyorlar halen kararsızım iyimi ediyorum yoksa vazmıgeçsem emsallerine bakıyorum sıfırda kötü bin fark var araçtada kimsenin başına gelmez inşallah kazada belada servis tutumu bekleme süresi olur bir soru işareti,23.09.2023
bende sene geçtiğim pozantı yokuşlarını iple çekiyorum,23.09.2023
kazada araç airbag açmayı hakketmiş bence sert darbe almıs görünüyor bence chery nin konu üstüne gidip detaylı bir araştırma yapması lazım burda konu insan hayatı araba değil,23.09.2023
konularda merak ettiğim konu emniyet kemeri takılımıydı kasa yapılan tarafı özellikle yolcu varsa tabi te yaptığım kazada araçta tektim kemer takılıydı motorsiklet yolcu tarafı sis arının oradan vurup alta girdi sürücü kaputa vurup cama yolcu tarafo kemer kilit takılıydı tarafında airbag açtı duster,23.09.2023
açmama sorunu birçok markada mevcut sorun diyoruz sorun olup olmadığı bile tartışılır bir mevzu teknik detaya hakim olmadan ahkam kesmek olmaz dezenformasyon amaçlı paylaşımlar giderek artacaktır dünya üzerinde ilkkez böyle bir sorun varmış davranan tipler cogalacaktir,23.09.2023
bende takipteyim hocam çekme karavanım var bakışıyoruz şuanda taktıran göremedim,23.09.2023
geçmiş olsun hocam denk geldi örnek dünya küçükmüş gerçekten teknik olarak cevabını vermişler diyecek yok bazen lafın bittiği yere geliyoruz araç spin atarken airbag açsa müdahale edebileceğiniz bir manevrayi yapamayacaktiniz bilemiyorum açıklaması bir hayli zor diyeceğim chery sayısı satışları arttıkça böyle sorunlar eksiklikler ortaya çıkacak teknik sorunu olmayan marka model yok çözüm arayışları alternatifler artacaktır zamanla,23.09.2023
üstat ilk airbag mesajını görünce videoyu atacaktım sen benden hızlı davranmışsın airbag olayı bana göre kesin önlem bir metot değil belli şartlar oluştuğunda gerçekleşen bir durum eskiden kemer takılı değilse airbag açılmıyordu ancak günümüzde markalarda kemer şart bazılarında şart değil okumuştum,23.09.2023
evet yangın tüpüde var çantanın i̇çinde yarın fotoğrafını gönderirim,23.09.2023
i̇yiymiş bana bir tüp aldırdılar gerçi ben lık aldım araç büyük olunca,23.09.2023
teşekkürler evet bayinin aksesuar paketindeydi bence sadece dekor basıp binen yok çocuğum dahil,23.09.2023
evet oluyor zaten yakıt olayı çözemedim sadece şehir içi altına düşüremedim normal geçmiyorum ani gazlama yapmıyorum sakin takılıyorum haftaya uzun yol yapacağım umarım görürüm,23.09.2023
i̇stanbul adana ortalama yakıt tüketimini kadar indirebildim rodajdan dolayı kmye kadar bekledim sonrasında basa basa gittim servis yetkilisi yerine kmye kadar üzerine çıkılmamasını önermişti sonra sabrım tükendi,23.09.2023
evet yazılımsal bir sorun ancak ortalama yakıt tüketiminde sıfır olarak dikkate alıyor tecrübeyle sabit şekilde görünüp ortalama tüketim verisinin azaldığını gördüm ben önce yazmıştım durumu,23.09.2023
uzun yolda u geçmezseniz yi rahat tutturursunuz düşünüyorum,23.09.2023
bi kere sıfırlayın sonra karmaya bakarsınız,23.09.2023
henüz bakamadım arabadayken unutuyorum bakmayı videonun birinde görmüştüm tiggo mi emin olamadım omoda olabilir i̇lk başlarda onun videosuna bakmıştım,23.09.2023
resime gitmek tıklayın resime gitmek tıklayın bayinin verdiği çanta i̇çi,23.09.2023
i̇yiymiş ben atmo dan aldım bişe vermediler,23.09.2023
güzelmiş bunu büyük olasılıkla bayi kendisi yaptırmış,23.09.2023
depoyu doldurduğum sıfırlamıştım henüz yarısındayım şehiriçi şuan,23.09.2023
teşekkürler üstat arabadan yeni yeni hevesimi alıyorum normalde şehir içinde sakin sürerim uzun yolda süratim yüksek olur böyle selektör yapmam kimsenin tampona yapışmam sol şeritte önüm açılırsa giderim öyle dikkatsizliğimize geldikrsttnbl teşekkürler üstat fotoları alta ekliyorum bence hızda öyle bir olay önemsiz çizikler resime gitmek tıklayın resime gitmek tıklayın,23.09.2023
geçmiş olsun hocam,23.09.2023
geçmiş olsun umarım ilk son olur nazar olsun,23.09.2023
araçta beğenmediğim kısımlardan kapı sütunlarının mat olmasıydı aliexpressten aldığım setle bunu değiştirdim bence güzel oldu bene düşünenler varsa paylaşmak istedim resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,23.09.2023
iyi durmuş,23.09.2023
ürünün linkini paylaşabilir misiniz,23.09.2023
güzel olmuş,23.09.2023
bayi ismi almamız mümkün azından dürüst olanları bilelim,23.09.2023
hayırlı olsun buzdolabı uzun yolculuklardahayat kurtarıcı olacaktır,23.09.2023
çakmaklıktan elektrik kesilince enerji alımı kesilir bataryasıyşs bir süre devam eder soğuk tutar uzun yol i̇çin i̇deal dokunmatik özellikli hazır seçimleri var meyve i̇çecek vb ev i̇çinde kullanılabiliyor adaptör kablosu var yazın uzun yolculuk oluyor bende özellikle karadenize gidiş km i̇ş görür kamera i̇çim normal taktığımızda araç kapandığında şarjı gittiği kadar esnada hareket algılara kaydeder aküden gelen bi yerden bağlarsan akü korumalı aparatları var saat kayıt alır ayrıca andorid eskide olabilirtelefonları play storeden i̇ndirilen programla şekilde kameraya çevirenler var,23.09.2023
ücretsiz evet chery sistemine i̇şlendi bakım dediğimiz bir yok amaç sisteme i̇şlenmesi,23.09.2023
güzel olmuş tiggo bunlar zaten siyah parlak geliyor mat değil cam,23.09.2023
aynen yazdıklarına katılıyorum alırken bende arada kalmıştım aynı nedenlerle tiggo aldım i̇yikide öyle yapmışım,23.09.2023
