review,date
yaklaşık ay önce almış olduğum nissan qashqai epower model aracım gününde park halinde iken egüç sistemi kapalı güvenli şekilde durun uyarısı vererek çalışmadı nissan tarafından gönderilen çekici servise ulaşan aracım yaklaşık günlük tamir süresi sonunda bütün testlerinin yapıldığı böyle bir sorun kesinlikle yaşamayacağım şeklinde bilgilendirilerek tarihinde teslim aldım teslim sırasında aracın aküsünün şarjının azaldığı fazla yapmamam gerektiği tatmin etmeyen yaşadığım sorunun kaynağını açıklamayan bir yaşamamam öneriler içeren bir sunum dinledim aynı gün içerisinde teslim aldığım araç seyir halindeyken aynı hatayı verdi aracı durdurmadan tekrar servise götürdüm servis alanında aracı durdurduğum anda yine egüç sistemi kapalı güvenli şekilde durun uyarısı vererek araç çalışmadı servis yetkilisi yaptığım görüşmede yeni aldığım aracın aynı hatayı vermiş olduğunu bunun servis formunda yazan müşteri̇ şi̇kayet talepleri̇ bölümüne not olarak yazılmasını istediğimi sorunun tekrarlaması durumunda yasal yollara başvurmam halinde mağduriyet yaşamak istemediğimi belirttim ancak servis görevlisi ısrarlı bir şekilde dediğim tarzda bir açıklama yazmayarak bunun mümkün olmadığı ilk arızası aynı arıza olmadığını belirtti bunun üzerine ustayı çağırarak aynı sorun olup olmadığını sorduk aynı sorun olduğunu onun ağzından doğrulanmış olmama rağmen ısrarlı bir şekilde müşteri̇ şi̇kayet talepler bölümünü benim dediklerimi dikkate almayarak doldurdu kısacası nissan türkiyede hiçbir şekilde muhatap bulamıyorsunuz bayi zaten satıştan sonra ilgilenmiyor almayın almayın almayın,02.09.2023
geçmiş olsunaçıkçası e power uzun süre kovaladım almak sizin grupta başka arkadaşın aynı sorunu yaşamasından sonra bayağı bi soğudum araçtan avrupa forumlarında aynı sorun yaşanması kronik bir sorun dedirtti bana,02.09.2023
kronik bir sorun yok nissan türkiye bayiler ilgilenmiyor,02.09.2023
yeni kasa whatsapp grubumuz var katılma linkini burada paylaşıyorum lakin site kabul etmiyor katılmak isteyenler özelden bana mesaj yazarsa buradan eklerim,26.08.2023
benim aracım skypack pakette kablosuz applecar play malesef yok telefonum iphone usb kablosu applecar playi çalıştırıyorum kablolu bağlantı pp kablosuz androidplay var emin olamadım apple carplay var onu biliyorum iyi çözüm bir kaç bayiyi arayıp sormak olur,26.08.2023
bana bayiden söylenen kablosuz olmuyor benim telefonumda samsung denemedim acikcasi,26.08.2023
carplay kablosuz android auto kablolu olarak çalışıyor,26.08.2023
derece kısmını pek farkettiğimi söyleyemiyorum böyle bir varsa çözülmeyecek sorun değil yazılımsal olmalıses kısmına gelirsek bataryadaki enerji azaldığı sıra benzin motoru devreye giriyor biraz ses yapıyor ben rahatsız olmadım benzinli araçlar kadar ses yapıyor diyebilirim ses sürekli yüksek olmuyor diğer arkadaşlar yorumlarsa iyi olur,26.08.2023
bende sesten rahatsız değilimtam gaz hizlanma yaparken yüksek ses var rahatsız edici değil bence dip gaz harici ses duyulmuyor zaten klima konusunu tecrübe edemedim henüz,26.08.2023
ani ara hızlanmalarda benzinli motor devirdakikaya ulaşıyor pili hızlı şarj etmek araç zaten sessiz konforlu dert edilecek bir ses değil sürekli ani dip gaz yaparsanız rahatsız eder böyle bir sürüş tarzı ülkemize uygun değil,26.08.2023
cift renk istemistim gelecek araçlarda çift renk fakat yokmuş ön ödemeyi verdim tek renk seçim yaptim sonradan kendim siyah folya kapatacağım orjinal araçlarda cift renkler boya folyo bilen var,26.08.2023
boya,26.08.2023
folyo kaplamanın zararı var peki arkadaşlar,26.08.2023
düzgün bir yerde yaptırırsanız malzeme kaliteli olursa inozetek örneğin sıkıntı olmaz ruhsata işletmeniz lazım bir,26.08.2023
yazıyor çift renk işi yapan tanıdıklarım var işletmeniz gerekir ayrıca bir haber sitesindentüvtürkten alınan bilgiye göre aracın fiziksel renginin ruhsatta açıkça belirtilen renk aynı olması gerekiyor çift renkli araçların ruhsatta açıkça belirtilmesi zorunluluğu bulunuyor,26.08.2023
teşekkürler,26.08.2023
arkadaşlar farkettiğim var apple car play bağlandığımda bazen google maps ses vermeden dıt dıt ses çıkarıyor telefonda maps i açtıktan sonra araçtan rotasyon sesleri gelmeye başlıyor diğeri bugün apple car play bağlıyken aramayı sonlandırmama rağmen ana gösterge ekranında arama görünmeye devam etti,26.08.2023
e pedal gerçekten mükemmel şehir içinde mükemmel rahatlık benim an ortalama civarı ancak düşeceğini tahmin ediyorum,19.08.2023
yaklaşık aracı gündür kullanıyorum şehir içi otoban ortalamam lt dikkatli kullanmadım bazen hız denemeleri yaptım gerçekten sessiz sürüşü zevkli bir araç tavsiyem şehir içinde b modunda kullanın e pedal fren yaptırıyor b modu ideal sürüş sağlıyor rejenerasyonu iyi kullanırsanız benzinli motor pek devreye girmiyor fren kullanımı gerçekten trafikte ayrıca şanzumansız oluşu büyük artı,19.08.2023
ben şehir içi epedal şehirlerarası b kullanırım düşünmüştüm evet e pedal biraz fazla fren yapıyor ayağımız sefer sürekli gaz pedalına basmaya alışıyoraraç yeniden çalıştırıldığında eco mode başlasın istiyorum ancak ayarı bulamadım sürekli manuel değiştirmek gerekiyor,19.08.2023
eco mod kadar gerekli değil bence aracı kısıtlıyor standart ideali,19.08.2023
aracı gün önce aldım ortalamam şuan lt falan km kullandım arada bastım arada ekonomi yaptım benim diğer kullananlara bir sorum olacak araçta hıza duyarlı yada araç hareket edince otomatik kapı kilitleme yok ben ayarını bulamadımbirde araçta otomatik seyir bilgisayarını sıfırlama yokmu sabah otomatik sıfırlasın tada saat kullanılmayınca sıfırla olmadı benzin alınca sıfırlanıyor ilk depodayım ben deneyemedim,26.08.2023
evet skypack,26.08.2023
orta ekranı küçük kullanmışlar hadi gösterge ekranı idare ederde orta ekran güzel değil i̇leride bulabilirsem premium paketteki geniş ekrandan almak istiyorum,26.08.2023
bayiye sordum değiştirebiliyormuyuz yok dediler çıkma falan bulursa takılır orta ekrana bende takıldım büyük ekran kaliteli güzel duruyor,26.08.2023
değerli forum üyeleriyazarları ankarada vergi hukuku alanında çalışan bir avukat olarak nissanın yeni dönemde piyasaya çıkardığı epower özellikli araçlarda alınan ötv tutarının yanlış hesaplandığını düşünüyorum konu ilgili olarak önce türkiye pazarında olmayan ancak türkiyede trafik tescili yapılan bir araçla alakalı yargıya taşınmış bir uyuşmazlık var uyuşmazlık konusuna göre epower prensibi aynı özellikle çalışan benzin motoru elektrik motoru bulunan ancak benzin motorunun adeta jeneratör görevi görerek yalnızca elektrik motorunu beslediği çalışma prensibi bir otomobilden alınması gereken ötvnin hybrid değil elektrikli otomobil pozisyonundan vergilerindirilmesi gerektiğine ilişkin emsal danıştay kararı mevcut konuyu farkettiğim sizlerle paylaşmak ilgilenen olursa detaylı bilgi vermek devamında iade sürecini birlikte yürütmek foruma üye oldum araç sahibi değilim konu ilgilene forum üyeleriyazarları özelden mesaj atabilirler,26.08.2023
sicil numaranızı danıştay kararını paylaşın araştıralım gerekirse size döneriz,26.08.2023
yedek parça olarak bayinin kataloğunda olması lazım yeni araç bulunmuyor olabilir,26.08.2023
sicil numaramı ismimi özelden paylaşıyorum,26.08.2023
epower sky pack alma arefesindeyim bir türlü karar veremedim kafamda sorular var verip tam hayalet ekranı olmayan mmedia ekranı baya bir kötü olan koltuk ısıtması direksiyon ısıtması olmayan direksiyon destekli şerit takip asistanı olmayan mesafe kontrollü yarı otonom sürüş imkanı vermeyen açıkçası bunlar bana göre fiyat segmentinde olması gereken donanımlar park manevra freni bile yoktu denediğim qasqaide birde içeri hidrofor çalışır garip bir ses geliyordu sürerken yol sesi konusunda net olamadım yol sesi hafif var gibiydi dişli asfaltta nasıldır durumu bilmiyorum kullanıcılar konuda fikirlerini almak isterim teşekkürler arada arabayı yermek bir niyetim yok yanlış anlaşılmak istemem dizel octaviam var onu satıp geçmeyi düşünüyorum,26.08.2023
haklısınız bende benzinli skypack kullanısıyım bahsettiğiniz özellikleri bende arıyorum lakin pakette yok benzinli platinium premium düşünebilirsiniz,26.08.2023
facebook yonlendiriyor,26.08.2023
nissan connect uygulaması ülkemizde kullanılmıyor,26.08.2023
dergi i̇ncelemeleri resime gitmek tıklayın resime gitmek tıklayın,05.08.2023
umarım soru sorunların çözüldüğü tecrübelerin faydalı bilgilerin paylaşıldığı güzel dostlukların kurulduğu bir forum başlığı olur,05.08.2023
madem şarj benzinli motor var litrelik koyuyorsun koy litre vergi mtv ucuzlar küçük motordan arta kalan yer bataryayı genişlet uzun menzil düşük benzin tüketimi,05.08.2023
motor hacmine göre vergi alma garabetini sadece türkiye uyguladığı adamların global pazar üretilen araçların motor hacmini türkiyede vergi dilimine göre ayarlayalım bir kaygısı olmuyor tabi,05.08.2023
bilinen bir yanlış olarak vergi sistemi diğer ülkelerde benzer ülkemiz kadar yüksek olmasa salınımına göre vergi alıyorlar kadar yüksek motor hacmi kadar yüksek vergi ülkemiz bakmayıp motor hacmine bakıyor dolaylı olarak benzer vergi sistemisanırım düşük hacimde yüksek sarj kapasitesi sağlayamadıklarından yada halihazırda zaten litre motor kullandıklarından değişime gitmedilerkendi hesabıma göre aradaki fark yüksek olduğundan epower siparişi vermeyip normal benzinli siparişine gideceğimtest aracını kullandımartılarıelektrikli motorun anlık gücüsessizliğiçevreye duyarlılıkeksileriyüksek olmayışıbakımlar,05.08.2023
yaklaşık iki aylık designpack klasik benzinli model qashqai kullanıcısı olarak diyebilirim araç biraz yakıyor i̇stanbulda oldukça sıkışık dur kalk trafikte nispeten kısa mesafelerde kullandığımda tüketim rahatlıkla üzerine çıkıyor i̇lk aldığım günden yana geçen süredeki ortalama yakıt tüketimiyse uzun yolda klasik benzinlinin tüketimine yakın değerler sunacaktır elbet şehir içi sıkışık trafikte kullanacaksanız neredeyse yarı yarıya değerler yakalamak mümkün olabilir gözüküyor bakım maliyetininde açıkçası farklı olacağını sanmıyorum epowerda klasik bir şanzıman bakım maliyeti yok basitindenyani epower bana yararmış ben qashqai almaya karar verdiğimde henüz lansmanı yapılmamıştı bir fiyatlamayla piyasa gireceği belirsizdi,05.08.2023
epower ortalaması bile olsa zor fark oluşacak yaklaşık edergüncel fiyatlarla yaklaşık tl fark var ancak km fark kapanıyor ekonomik anlamda pek mantıklı görünmüyorşahsi görüşüm epowerlar gelseydi zaman kesinlikle kimse benzinli almazdı düşünüyorum ancak şartlarda mantıksız tamamen şahsi görüşüm,05.08.2023
bende benzinli design pack varolabilecek minimumda eko kullansan bile şehir içi arası yakıyor normal kullanırsan civarı yakıyor lt yi geçtiğini pek görmedimşehirler arasında arası yakacağını düşünüyorum benim şimdiye kadarki ortalamam önce clio kullanıyordum ortalaması litreydi corrolla kullanıyordum onun ortalaması litreydi,05.08.2023
benzinli araç kıyaslanması doğru değil elektrik ihtiyacını benzinli motor karşılıyor tork olsun beygir gücü olsun aktarma direk bildiğimiz tip bir şanzuman yok araç performanslı benzinli motor elektrik ürettiği şarj problemi yok aynı performansı verebilecek bşr benzinli aracın yarısı kadar yakıt sarfiyatı var yönleriyle düşünğldüğünde ülkemizde alınabilecek iyi araç,05.08.2023
clio touch otomatik benzin aracım var satıp qashqai benzinli skypack almaya niyetlendim hali hazırda bin lira kapora gönderdim bakalım hayırlısıyla şubat ayı ortasından sonra teslim dedi bayi epower kıyasladım lakin bana mantıklı gelmedi,05.08.2023
yaklaşık gündür kullanıyorum görmedim arasında gidip geliyor performans ilginç kesintisiz anlık müthiş bir güçepedal moduna alışırsanız motoru kullanmıyorsunuzkış ayları nedeni çalıştırmak zorundasınız zira iç sıcaklık sebebi ileonun dışında epedal modu kendi kendini şarj edebiliyortabi arada benzinli motor tabi ihtiyaçama ye ulaştırmak olsa olsa topuk gaz olur kanaatindeyim,12.08.2023
km dir kullanıyorum ankara soğukları kış lastiği idi genel ortalamamhava haftadır ısınınca direkt oldu genel ortalamambenzer şekilde kullanımda tüketim olabiliyor jeneratörün çalışmasına benzini nedenle fazla harcamasına bağlıyorum bene pedala gerçekten cok alıştım fren yapma derdi yok neredeyse,19.08.2023
aracı almak isteyen arkadaşlara tavsiyem arabaya fazla ödeyeyim diyen uygun değil önce kadar güçlerinde araçlar kullandımbu arabayı alan kişi biraz performansa sürüşe odaklanmalıkesintisiz bir kaybıiletim kaybıtork aralık derdi yok müthiş keyiflibunu denemek aldım bence hybrid oluşu asla elektrik şarj derdi olmaması süper şi̇mdi hedefim xtrail epoweralıştım açıkçası artık kendi günlük kullanımımda elektrikli benzinli motorun çalışacağını hesaplayıp ona göre kullanırsanız leri sabitlemek güç değili̇lginç olan klasik benzinli araçlarda sorunu soğuk motor yakıyor araçlarda öyle uzun uzadıya çalışmıyor yaklaşık çalışıp motor kapandığından ısınma süresi yeterli olmuyor şundan eminim yazın sıcak havalarında havalar biraz kırılırsa ısınma sorunu kalkacak li değerler sabitlenecektirtroc aracımızda var şanzumanın neler çaldığını ona geçince anlıyorumtoyota hybrid modelleri mesela kıyaslarsamtoyotanın hybird sistemi tam anlamıyla ucubearaç gerçekten gitmiyorqashqai ilerleyip şarj edebilme imkanız acayip ilginç epedal buna müsait,19.08.2023
konsept araçlar genelde fütüristik oluyor araçta öyle gerçekçi durmuyor,05.10.2023
nissan kafayla giderse batmaya mahkumdur,06.10.2023
kapı açarken sağa sola bakıyorduk artık gök yüzüne doğru bakmak lazım hypercar süpersport olsa olur buna gitmemiş bence gerçi seri üretime kapılar çıkacaklarını sanmıyorum,06.10.2023
mantıken bir hareket olmadığı şanzıman olmadığıdır sadece bataryayı dolduruyor benzinli motorun harekete bir etkisi yok,19.08.2023
epower diyorum evet yakıt tüketimi böyle bir teknoloji düşük olmalıydıilerde güçlü iki batarya veveya fordun eco boost motoru hacimli küçük bir jenaratör motorla gelirse tüketim litrelere düşer tadından yenmez,19.08.2023
test aracını uzun bir süre kullandım kullandığım süre boyunca yakıt tüketimi idi tamamı i̇stanbul içi trafik muhtemelen yüksek hızlarda otoyol kullanımda artacaktır ancak güzel bir tüketim değeri,19.08.2023
bende skypack paketine yazildim nasipse nisanda alirsiniz dediler fiyat belli degil model yili olacak dediler heyecanla bekliyorum ilk suv deneyimim olacak,19.08.2023
şimdiden hayırlı olsun sınıfının yüksek fiyat performans aracını alıyorsunuz,19.08.2023
herkeslere merhaba epower versiyon almadan önce ben sayfalara bakmıştım şimdi bakacak olana faydam olursa yazıyorum aracımın ilk bakımı yaklaştı baştan yana yakıt ortalamam aradan geçen sürede aracı yeterince tanıdığım şunu söyleyebilirim rahat olabilirdi ben arabayı üzmesem seri kullanırım yakıt önceliğim olmadı km çoğu uzun yolda yaptım uzun yol kilometreniz arttıkça yakıt malesef artıyor zira araç üzerinde ortalaması artıyor araç duruyor şehir içi binecekseniz max geçmez ortalamanız crv kodiaq emsallere göre oldukça makul buluyorum değeri sürüş dinamikleri muazzam elektrikliye geçenin geri eski sistemde mutlu olması zor pürüzsüz bir ivmesi var değiştirsem togg tesla bakarım gibime geliyor parası pulu hesabı bir yana elektrik sürüş keyfi konforu iyi ben superb den buna geçtiğim yol tutuş dinamiklerinin suvlarda farklı olmasından tedirgindim aratmadı başarılı kapıların açılıp kapanma sistemine halen alışamadım vw reno dan farklı bir çalışma mantığı var ekranı kullanışlılık çözünürlük anlamında iyi bir iki bulanıklaşıp geri düzeldi ilk bakımda soracağım sol a sütunda bozuk yolda bir trim sesi var sıfır eşikli bagaj sistemini sevmedim ilk kullanıyorum superb den geçince hiçbir bagaj güzel değil bunların üstündeki pandizot sistemini beğenmedim bagajı litre olarak yeterli olsa verimli kullanılabilecek bir tasarımda değil buna benzer araçların çoğu malesef aynı yapıda ben beğenmiyorum tip bagajları bir bagajlara tane plastik kanca takamayanlara sinir oluyorum tek skodada var nedense neyse epower alacaksanız alabilirsiniz olay yerinden bildiriyorum mal güzel pişman olmazsınız elektriklilerin menzilleri gelişene kadar menzil sorunu olmayan elektrikli iyidir,16.09.2023
merhabaevet araçta cvt var yapısı gereği otomatik araçlar ivmelenme hazzı vermiyor ancak onlar ivmeleniyor motor güçlü olduğundan bir sorun yok yanitecrübe ettiğiniz cvt onun bir üst sürümü düşününen iyisi test sürüşü yapmanız,30.09.2023
bende yeni kasa qashqai skypack kullanıcısıyım aydır yeni kasa xtrail skypack modele geçme düşüncem var bakalım,01.10.2023
teşekkür ederim cevabınız test aracı yok bayide sadece epower var yüzden test edemedim,01.10.2023
sanırım benzinlisi artık gelmiyor hangi bayiye sorsam yok dendi sadece epower deniliyor yine bir şansınızı deneyin,02.10.2023
merhabalar xtrail epoweri maalesef benzinli test aracı yok aracı ankara daki farklı bayide test ettim aracın bataryası yaklaşık kg küçük sizi tam doluyken sadece elektrik ortalama km götürebiliyor devir göstergesinin altında şarj durumunu görebiliyorsunuz zaten devir göstergeside elektrik kullanımınızı gösteriyor batarya azaldığında motor devreye giriyor kendisine bağlı olan jeneratör vasıtası aküyü dolduruyor hareket sağlayan motorlara elektrik üretiyor gaza tam basar güce ihtiyaç duyarsanız motor gücü sağlayabilmek devrini yükseltiyor tam gaz bastığınızda motor devri tam gaza çeviriyor sakin kullanımda motor güce ihtiyaç duyduğunuz düşük devirde çalışarak motoru besliyor hemde bataryayı dolduruyor benzinli motor değişken sıkıştırma oranına sahiptir bunu yapabilmek kranka başka bir mil bağlanmış milin diğer ucu açısal değişiklik yapan bir mekanizmaya sabitlenmiştir gaza bastığınızda mekanizma sıkıştırma oranını düşürerek yakıtı arttırıp güç sağlamakta sakin kullanımda sıkıştırma oranını arttırarak yakıt tasarrufu sağlamaktadır yanlış hatırlamıyorsam aralığına sahip elektrik motorlarına bağlı olan dişli tekerleklere hareket ileten mile bağlı başka dişliye hareket veriyor motor mili direk tekerlek miline bağlı değil arada dişli mekanizması var yabancı sitede incelemede nissan yetkililerinin uzun yokuşta aracı dk tam gaz sürdükleri halde üretilen enerji motor aküde hiçbir sorun yaşamadıklarını belirtmişlermiş nissan şehir içinde aracın kullanıldığını göz önüne alarak aracı şehir içinde ekonomik olarak şekilde tasarlamıştır şehir dışı yüksek sürat kullanımda sizi üzer tercih tamamen sizin paranıza elektrikli araç kullanım zevkine newton metre tork muhteşem hitap eden husustur zevkler renkler tartışılmaz olayı son olarak makalede bataryalarım yıl sonra yılında mevcut bataryaların geri kazanımından dolayı oldukça ucuzlayacağı topraktan değerli maden çıkarılmasında azalma yaşanacağı yönünde olacağı kw gücüne göre küçük olan xtrail bataryasının civarında olacağı öngörülmüştü bana göre aracın artıları baz versiyonda bile full güvenlik donanımı hissi heybetli görünmesine rağmen sürüşü rahat çift katmanlı kaput ön arka çamurluklar kapılar alüminyumdan bagaj kapağı kompozit malzemeden üretildiği sessiz bir tutuşu kullanımı viraj güvenliği direksiyonu frenleri gayet hisli güven versiyonda sert çelik kullanımı den a yükseltildiği burulma direnci yüksek adet inçlik ekranların çözünürlüğü büyüklüğü iyi aracın cepleri küçük ucuz kapılarda bulunan güneşliğin kenarları kalın tasarlanmadığı test araçlarında perdenin kenarları kapıdaki plastikler sert kanca maalesef jeneratör invertör malzemelerde arıza olması durumunda yedek parça temininde uzun zaman alabileceği korkusu tavan yazın ince örtüsüne rağmen yeterli ısı izolasyonu sağlayamıyor i̇çerisi cehennem satılan modellerde avrupa testlerinde otomatik park düğmesi orta konsolda varken bizim ülkemizde maalesef orada boş bir düğme ön cam ısıtması donanımda yer alıyor ancak testte avrupa lansman tanıtım testi ön camdaki rezistansların göründüğü bunun rahatsızlık verdiği belirtilmiş olmasına rağmen ben baktığımda rezistansları göremedim umarım meraklılarına faydalı olabilmişimdir saygılar,04.10.2023
uzun yolda lt cok degilmibakimlari nasil olacak bakim masraflari vsonlar nasil jenerator gorevi goruyor diyorlar bildigin motor,05.08.2023
arka taraf tümseklerden geçerken zıplatıyor bunun bence sebebi epower olan modellerde arkadan çekiş arka tarafta batarya bloğu var benim aldığım benzinli modelde batarya bloğu yok dolayısıyla arka tarafta ciddi bir ağırlık konmamış durumda amortisörler bataryalı model planlandığından benzinli modelde ekstra batarya ağırlığı olmayınca top zıplıyorzaten zıplamayı biraz olsun önlemek amacıyla nissan arka tekerlere psi ön tekerlere psi hava basın demiş,05.08.2023
yeni araçlarda genelde lastik basıncına bakmadan teslim ediyorlar başıma geldi kısa zamanda lastik basınçlarınızı ölçtürün derim,05.08.2023
sizce konu hakkında kadar detaylı yorum yapan birisi olarak detayı atlamış olabilir miyim,05.08.2023
benzin lpg liydi sene severek kullsndım ececutive paketti konfor açısından crv nin aynısının aynı kasayla sıfırını çıksrsalar yine alırım yaşında eskimişti crv nin motorluları aynı yorumu yapamıyacsğım crv nin efsane kasası arası olan kasadır bencextraile gelince son derece iyi tasarlanmış bir araç sonuçta oda japon devinden benim benzinli modeli bence takıntınız yoksa epower kesinlinlikle tam bir fantazi sakin kullanımda şehir içi litre arası yakıyor önümüzdeki hafta şehir dışı yapacağım bakalım kaça düşecekama halen alışamadığım yanı tümssk geçişlerindeki arka tekerletin hoplaması darbeyi emerek geçemiyor arka taraf resmen hopluyor teker basınçlarım bar arada şimdilik şekilde,05.08.2023
anksra efe nissandan aldım şiddetle tavsiye ederim memnun kaldım ufak bir eksta satış boya koruma seramik ıvır zıvır teklifi dahi olmadı liste fiyatı neyse fiyattan aldım kendilerine trşekkür ederim evime uzak olmasına rağmen periyodik bakımlarına oraya gideceğimdiğer bayiye gelince iki şubesi olan ankaradaki diğer bayi yakınnndan bile geçmem kapoıra alıp haftalarca sıra size yaklsştı beklettiler başkaları aradan girip aldı araçları forum gereği kötü şeyler yazamıyorum anlayın gerisini,12.08.2023
selamlar youtube video km lik ortalama anki otoban limitlerini düşündüğümüzde bandındaki yakıt tüketimi gerçekten baya düşündürüşü hal alıyor sırada bekliyorum araç konu yüzünden gerçekten alıp almamak arasında gidip geliyorum gördüğüm kadarıyla km ye kadar kabul edilebilir seviyede fakat süratlerin üstünde verimlilik yerini aşırı tüketime bırakıyor geldi sizin konudaki görüşleriniz nedir,12.08.2023
youtube videolarını pek dikkate almamanızı öneririm genelde lt fazla çıkar aşırı hızlanma sürekli rolantide çalışması vb sebeplerden ötürü sakin kullanımda altını görür düşünüyorum,12.08.2023
kendimi yanlis ifade etmisim biraz kmh sabit hizla gidildiginde hiz sabitlemede,12.08.2023
şimdi anladım demek istediğinizi yine fazla bence yokuş yukarı gidiyor olabilir hafta teslimat gerçekleşecek tam detaylı bilgi yazı hazırlayacağım,12.08.2023
hayırlı olsundoğru seçim epower gereksiz bir modelarka süspansiyonlardaki tepki servisle görüştüm kasaya göre süspansiyon sisteminde bir değişikliğe gidilmiş nedenle biraz fazla hoplatıyor dedi hızlı geçişte stabilitesini koruyor tam yavaşlamaz durmaya yakın geçiş hafif hızla geçiyim derseniz iyi zıplatıyor alışacağızbirde orta konsoldaki adet bardaklığa bardakları kutu içeceğişişeyi yanlardan sıkılaştıran kulakçıkların olmamasıda garibime gitti forumu nissan yetkililerinden okuyan varsa nissan mühendislerine selam olsun,12.08.2023
geçiş dönemine hitap etmesi sebeiyle ilk başlarda algının yönde olması gayet normal olduğunu düşünüyorum gereksiz değil fp ürünü olmadığı rahatlıkla söylenebilir hibrit teknolojisinin ilk çıktığı dönemindeki bakış açıları şimdiki bir değil nesil hibrit gayet başarılılar epower teknolojisinin büyük eksisi otoban süratlerinde şanzıman olmadığı jeneratör yüksek devir çevirmek zorunda kalması buda yakın tüketiminde diğer hibrit yaklaşımlara göre yakııt konuşunda başarısız olması demek oluyor gelecek nesillerinde farklı bakış açıları sorunları çözebilirler,12.08.2023
söylediğiniz konu oldukça doğru aynı fiyat olsa yada bir fark olsa kesinlikle epower tercih ederdim yakıt tüketimi teknolojisi olması nedeniyle ancak aradaki fiyat fark fazla yüzden düşünmedim bütçesi olan tabii epower tercih edebilir güzel bir teknoloji,12.08.2023
kesinlikle an tercih edilmez tahminen yıl sonra servise gidildiğinde servis bataryalarınızın kullanım ömrü azaldı değiştirmek gerekiyor diyecek bin euro karşılığı batarya yenilenmesi gerekecekyan sanayiside takılmazki,12.08.2023
burada marka teknoloji savunuculuğu yapmak bir amacım yok yıl sonrası batarya maliyetleri böyle bir öngörüde bulunabilmek oldukca zor yıl önce hibrit araçların maliyetleri olabileceği öngürülüyordu su anda yarı yarı inmiş durumda teknolojinin oraya gittiğini yıl üzerisinde üretilmiş bataryaların geri dönüştürülerek kullanımına yetecek kadar bir piyasanın oluşması beklenmektedir yüzden kadar karamsal olmak mantıklı değil iyimser olmak önümüzdeki dönemde maliyetlerin yarı yarıya düşmesini ön görebiliriz araç içerisinde şanzıman olmaması belkide dönem içerisinde bir şanzıman değişiminden ucuza bile denk gelebilir bakış açısı sadece benzinli bir arabaya binebiliriz,12.08.2023
selamlar epower versiyonunu aldim sorularinizi cevaplayabilirim,05.08.2023
bende premiım benzinli aldım hafta oldu şimdilik tespitlerim şekilde ses açma düğmesinin ışıklandırılmamış olması karanlıkta düğme belli olmuyor hız tümseklrinddn geçerken arka tekerler zıplatıyor orta konsoldaki adet bardak tutucunun içine şişe yada bardağı sıkıltıran yumuşak tırnaklardan yapılmamış yarım litrelik pet şişe nerdeyse dökülecek şiddette sallanıyor arazi aracında böyle bir detay atlanır akıllara zarar,05.08.2023
ben bulamadigim icin platinum alamadim skypack aldim benim icin ses sistemi onemliydfi skypackinkini hic begenmedim acikcasibu arada epower cok hosuma gitti alet kaymak scooter gidiyor,05.08.2023
i̇kinizde güle güle kazasız belasız kullanın bende test ettim hoş hoş araba kısa test sürüşünde herşey anlaşılamıyor otoban süratlerinde araç içi titreşim ses izolasyonu durumda bandında birde yakıt tüketim olarak varsa şehir içi uzun yol,05.08.2023
şuan km yarıyıl tatilinde istanbul yapacağım dönüşte yakıt durumunu yazarım araç genel olarak memnun etti beni önceki aracım crv di yakıt açısından epower almaya gerek yok ilk alım sıradındaki binlik fiyat farkı oda ancak skypack batarya değişimini düşündüğünüzde mantıklı gözükmüyor örnek olarak km benim araç litre yaksa epowet litre yaksa arada litre yaklaşık tl bin km sonra bin tl fazla yakıt parası ödemiş oluruz buda devede kulak batarya tam süpriz,05.08.2023
selamlareforce platinum versiyon aldım hafta önce km yol yaptımuzun yolda ortalama lt şehir içi lt yakıyoryeni kasa araç çağ atlamış eski kasa iç mekanın alakası yok diyebilirizeforce sadece yakıt değil sürüş dinamikleri tercih edilir bencearaç şansıman olmadığı inanılmaz bir ivmelenmesi varelektrikli araç sürdüğünüz belli hızlanmaları gayet başarılısorularınız varsa cevaplayabilirim,05.08.2023
arka kısmın sürüş sırasındaki konforu ilgili diyebilirsiniz olumsuz yorumlar var olsa,05.08.2023
cok yogun olmaya trafikte ortalama uzun yol hiz siniri dahili klima acik km ortalamasi litre,30.09.2023
i̇nstagram thetism hesabım beni ordan bulup dm mesaj atabilirsiniz,09.09.2023
aynı ben d,09.09.2023
ben stopstart kapali kullandigim icindir sekilde bir ses duymuyorum,16.09.2023
benim araçta var buna benzer bir sorun yavaş hızlarda özellikle dur kalklarda arkada sürekli bir uğultu sesi var bazen sağ teker bölgesinden kalın bir sürtme sesi geliyor araba resmen tuhaf tuhaf homurtulu bugünlerde,16.09.2023
herkese merhabaaraç km oldu kere başımıza gelen bir durum var klima kendi kendisine kapanıyor ac kısmı değil komple off tuşuna basılmış derece göstergeleri falan gidiyor hatta şunu fark ettim açtım hafızada derecede kalmış yaptım bir süre gittim kendi kapandı tekrar açma tuşuna bastığımda hafızada kalmamış dereceden açıyor tekrar kere yaptı ana kadar,16.09.2023
evet sağ taraftan geliyor ben servise sorduğumda yakıt pompası kapanma sesi bir demişlerdi buradan bir arkadaşımız batarya kapanma sesi demişti sanırım sonuç olarak hepimizde mevcut,23.09.2023
tesekkurler,23.09.2023
akıllarda soru işaretleri kalmasın sonucu yazıyorum aracın arkasında davlumbaz sürtme yapıyormuş servise gittim sorun çözüldü,23.09.2023
